,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
1,2032,SIA/MP/MIN/42795/2016,,"CHANDWAD KADEEM CRUSHER STONE QUARRY
VILLAGE- CHANDWAD KADEEM
TEHSIL- BAIRASIYA
DISTRICT- BHOPAL
MP
AREA- 3.820 HECTARE
PRODUCTION- 40410 CUM/YEAR
KHASRA NO.- 317-324, 330
LESSEE- SHRI ANIL MALVIYA
R/O- INDRAPURI
BHOPAL
MP",SHRI ANIL MALVIYA,Delisted,EC,
2,2033,SIA/MP/MIN/125853/2019,,SOIL/MURUM QUARRY VILLAGE PADALYA,DINESHCHANDRA R AGRAWAL INFRACON PRIVATE LIMITED,Delisted,EC,
3,2034,SIA/MP/MIN/146961/2020,7065/2020,Kaudiya Sand Quarry,SHRI RAJESH PATHAK,EC Granted,EC,
4,2035,SIA/MP/MIN/190939/2021,8105/2021,KAMTHI SAND QUARRY,M/S R.K. TRANSPORT & CONSTRUCTIONS LIMITED,EC Granted,EC,
5,2036,SIA/MP/MIN/95125/2019,5899/19,"Dongri Flagstone Quarry at Vill.-Dongri, Tehsil-Shivpuri, 
District-Shivpuri (M.P.)",SHRI BIHARILAL GUPTA,EC Granted,EC,
6,2037,SIA/MP/MIN/238024/2021,8812/2021,Indri Sand Mine,ASHTVAKRA IT SOLUTIONS LIMITED AUTHORIZED PERSON - SHRI RAHUL SINGH,Delisted,EC,
7,2038,SIA/MP/MIN/155267/2020,,Saletra sand Quarry,MS KP SINGH BHADORIYA CONTRACTOR,Delisted,EC,
8,2039,SIA/MP/MIN/228587/2021,8682/2021,Sisoniya Stone Quarry,M/S SARTHI STONE AGGREGATE,EC Granted,EC,
9,2040,SIA/MP/MIN/166673/2020,7475/2020,Lilwar Flag Stone Quarry,"M/S SHRI HUKUM JUGAL KISHOR JEE MAHARAJ & COMPANY, PROP. SHRI RAVENDRA SINGH BHADAURIYA",EC Granted,EC,
0,2041,SIA/MP/MIN/73813/2018,5683/2018,Gada Stone Quarry,MS UMESH KUMAR SINGH,EC Granted,EC,
1,2042,SIA/MP/MIN/42313/2019,6756/2020,CHURIYARI STONE MINE,CHURIYARI STONE MINE,EC Granted,EC,
2,2043,SIA/MP/MIN/42704/2019,6570/2019,parsoria crusher stone deposit,SMT SAROJ SINGH,EC Granted,EC,
3,2044,SIA/MP/MIN/42457/2019,6571/2019,Kothi Flagstone Quarry,KOTHI FLAGSTONE,EC Granted,EC,
4,2045,SIA/MP/MIN/37349/2019,,Crusher Stone Quarry Village Bawadikheda,NEERAJ SHARMA,Delisted,EC,
5,2046,SIA/MP/MIN/34690/2015,,Dobra Flag Stone Quarry Of Shri Nathulal Agrawal S/o Shri Kisanlal Agrawal,NATHULAL AGRAWAL,Delisted,EC,
6,2047,SIA/MP/MIN/64064/2020,7944/2020,CHOUKADI STONE MINE-1 OF SHREE DILIP KAUSAL LEASE AREA: 1.547 HA,CHOUKADI STONE MINE,EC Granted,EC,
7,2048,SIA/MP/MIN/60493/2019,6673/2021,M/s Eastern Mining (Sakooli Stone Mine),EASTERN  MINING,EC Granted,EC,
8,2049,SIA/MP/MIN/35850/2015,,"Environmental Clearance for Hasanpura Crusher Stone Deposit Quarry, Proponent Shri Antim Kumar Patidar S/o Shri Mohanlal Patidar, Resi. Orangpura, Distt. Khargaone (MP)",MINING,Delisted,EC,
9,2050,SIA/MP/MIN/161334/2020,7358/2020,Pali Dirman Stone Quarry,ANJANI STONE CRUSHER,EC Granted,EC,
0,2051,SIA/MP/MIN/63466/2017,5544/2017,Bansarai Stone Quarry,SIDHANT MINERALS,EC Granted,EC,
1,2052,SIA/MP/MIN/34291/2015,,MOMINPURA CRUSHER STONE DEPOSIT,SHRI AMIIT,Delisted,EC,
2,2053,SIA/MP/MIN/38423/2016,,"4.00 Hectare Kharag Stone Quarry
Of
Smt. Prabha Sharma
At
Vill.- Kharag, Teh.-Datia, Dist.- Datia (M.P.)",PRABHASHARMA,Delisted,EC,
3,2054,SIA/MP/MIN/168896/2020,7521/2020,Maangliya Crusher Stone Quarry (T.P. For 16 months),RAJENDRA KUMAR AGRAWAL,EC Granted,EC,
4,2055,SIA/MP/MIN/58882/2016,,"Musamundi Sand Quarry at Vill.-Musamundi, Tehsil- Bajag 
District- Dindori   (M.P)",VIJAY JASWANI,Delisted,EC,
5,2056,SIA/MP/MIN/11054/2016,5174/2016,Goramachurai-1 river sand quarry,MADHYA PRADESH STATE MINING CORPORATION LTD,EC Granted,EC,
6,2057,SIA/MP/MIN/37338/2015,,"Lachayara Sand Quarry (Temporary Permit)
At (Betwa River)
OF Shri Mangal Singh Rajput
AT Khasra No. 01 & 03
Vill.-Lachayara, Tehsil-Kurwai, District-Vidisha (M.P.)
Lease Area: 2.00 Ha.",MANGAL SINGH RAJPUT,Delisted,EC,
7,2058,SIA/MP/MIN/41681/2016,,DELWADA SAND/FLAG STONE DEPOSTI AREA 0.127 HECT APPLICANT SHRI SURESH KUMAR MAINA,SHRI SURESH KUMAR MAINA,Delisted,EC,
