Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
SIA/UP/MIN/148419/2020,,Uttar Pradesh,Kushinagar,Tamkuhi Raj,Date of Submission for TOR: ,Date of Submission for EC: 11 Mar 2020 ,Non-Coal Mining,NEW RAI ENT UDYOG,Delisted
SIA/UP/MIN/42548/2019,,Uttar Pradesh,Deoria,Bhatpar Rani,Date of Submission for TOR: ,Date of Submission for EC: 09 Sep 2019 ,Non-Coal Mining,YADAV BRICK FIELD,Delisted
SIA/UP/IND/126508/2019,5278,Uttar Pradesh,AYODHYA,Rudauli,Date of Submission for EC: 28 Nov 2019 ,Date of Ec Granted : 20 Mar 2020,Industrial Projects - 1,MAYFLEX CEMENT INDUSTRIES PRIVATE LIMITED,EC Granted
SIA/UP/MIS/136611/2020,,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for TOR: ,Date of Submission for EC: 05 Feb 2020 ,INFRA-2,ESPIRIT TECHNOCONSULTANTS PRIVATE LIMITED,WithdrawEC
SIA/UP/MIN/53382/2020,5673,Uttar Pradesh,Jhansi,Mauranipur,Date of Submission for EC: 17 Nov 2021 ,Date of Ec Granted : 04 Jan 2022,Non-Coal Mining,SMT. RATNA JADAUN,EC Granted
SIA/UP/MIS/243868/2021,6742,Uttar Pradesh,Ghaziabad,Ghaziabad,Date of Submission for EC: 09 Dec 2021 ,Date of Ec Granted : 28 Nov 2022,INFRA-2,M/S ROCKFORT DEVELOPERS PVT. LTD.,EC Granted
SIA/UP/NCP/94320/2019,4655,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for EC: 04 Feb 2019 ,Date of Ec Granted : 11 Jun 2019,INFRA-1,NEW OKHLA INDUSTRIAL DEVELOPMENT AUTHORITY.,EC Granted
SIA/UP/MIN/45267/2019,,Uttar Pradesh,Bagpat,Baghpat,Date of Submission for TOR: ,Date of Submission for EC: 22 Oct 2019 ,Non-Coal Mining,OM BRICK FILED,Delisted
SIA/UP/MIN/236589/2021,6664,Uttar Pradesh,Shahjahanpur,Powayan,Date of Submission for EC: 02 Nov 2021 ,Date of Ec Granted : 24 May 2022,Non-Coal Mining,RAJESH CHOTELAL,EC Granted
SIA/UP/IND3/68622/2021,6653,Uttar Pradesh,Bareilly,Bareilly,Date of Submission for EC: 27 Oct 2021 ,Date of Ec Granted : 14 Mar 2022,Industrial Projects - 3,BHAGWATI UDYOG,EC Granted
SIA/UP/MIN/72249/2018,3988,Uttar Pradesh,PRAYAGRAJ,Bara,Date of Submission for EC: 12 Jan 2018 ,Date of Ec Granted : 08 Mar 2018,Non-Coal Mining,SHRI AJAY LAL,EC Granted
SIA/UP/MIN/157272/2020,5704,Uttar Pradesh,AYODHYA,Faizabad,Date of Submission for EC: 16 Jun 2020 ,Date of Ec Granted : 23 Sep 2020,Non-Coal Mining,M/S MAHAKAL TRADERS,EC Granted
SIA/UP/MIN/40605/2019,5256,Uttar Pradesh,Balrampur,Tulsipur,Date of Submission for TOR: ,Date of Submission for EC: 28 Nov 2019 ,Non-Coal Mining,AMAAN BRICK FIELD,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
SIA/UP/MIN/228819/2021,6563,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 11 Sep 2021 ,Date of Ec Granted : 25 Nov 2021,Non-Coal Mining,SMT. YASHODA DEVI SAHU,EC Granted
SIA/UP/MIN/228871/2021,6521,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 11 Sep 2021 ,Date of Ec Granted : 25 Nov 2021,Non-Coal Mining,SHRI RATNESH SAHU,EC Granted
SIA/UP/MIN/69059/2021,6673-6213,Uttar Pradesh,PRAYAGRAJ,Meja,Date of Submission for EC: 11 Nov 2021 ,Date of Ec Granted : 30 Dec 2021,Non-Coal Mining,M/S KUSUM CONSTRUCTION,EC Granted
SIA/UP/MIN/246217/2021,6772,Uttar Pradesh,Moradabad,Bilari,Date of Submission for EC: 20 Dec 2021 ,Date of Ec Granted : 25 Mar 2022,Non-Coal Mining,SUBHAN,EC Granted
SIA/UP/MIN/201749/2021,6227,Uttar Pradesh,Shahjahanpur,Powayan,Date of Submission for EC: 05 Mar 2021 ,Date of Ec Granted : ,Non-Coal Mining,SINGH KULDEEP,EC Granted
SIA/UP/MIN/58559/2020,6013,Uttar Pradesh,Maharajganj,Nautanwa,Date of Submission for EC: 04 Oct 2021 ,Date of Ec Granted : 29 Dec 2021,Non-Coal Mining,M/S SAURABH CONSTRUCTION,EC Granted
SIA/UP/MIS/29098/2018,4488,Uttar Pradesh,Hapur,Garhmukteshwar Hapur,Date of Submission for EC: 18 Sep 2018 ,Date of Ec Granted : 05 Mar 2020,INFRA-2,ENVIRON WASTE CONNECTIONS,EC Granted
SIA/UP/MIN/31816/2019,,,,,Date of Submission for TOR: ,Date of Submission for EC: 25 Feb 2019 ,Non-Coal Mining,MS A K BRICK FIELD,Delisted
SIA/UP/MIN/32048/2019,,Madhya Pradesh,Sehore,Ichhawar,Date of Submission for TOR: ,Date of Submission for EC: 28 Feb 2019 ,Non-Coal Mining,JK BRICK FIELD,Delisted
SIA/UP/MIN/32063/2019,,,,,Date of Submission for TOR: ,Date of Submission for EC: 28 Feb 2019 ,Non-Coal Mining,TWENTY TWENTY BRICK FIELD,Delisted
SIA/UP/MIN/142802/2020,,Uttar Pradesh,Jaunpur,Jaunpur,Date of Submission for TOR: ,Date of Submission for EC: 12 Feb 2020 ,Non-Coal Mining,M/S RAM DHANI YADAV INT UDYOG,Delisted
SIA/UP/MIS/233935/2021,6628,Uttar Pradesh,Lucknow,Bakshi Ka Talab,Date of Submission for EC: 12 Oct 2021 ,Date of Ec Granted : 01 Jul 2022,INFRA-2,M/S ORO REAL INFRA LLP,EC Granted
SIA/UP/MIS/234060/2021,,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for TOR: ,Date of Submission for EC: 13 Oct 2021 ,INFRA-2,OPEN ADVANCE TECHNOLOGIES LLP,WithdrawEC
SIA/UP/MIN/411071/2022,7461,Uttar Pradesh,,,Date of Submission for EC: 17 Dec 2022 ,Date of Ec Granted : 24 Mar 2023,Non-Coal Mining,RAHUL GIRI,EC Granted
SIA/UP/MIN/226505/2021,6520,Uttar Pradesh,Hamirpur,Rath,Date of Submission for EC: 27 Aug 2021 ,Date of Ec Granted : 13 Dec 2022,Non-Coal Mining,SRINIVAAS BUDHAULIYA,EC Granted
SIA/UP/MIN/263903/2022,7005,Uttar Pradesh,Mirzapur,Mirzapur,Date of Submission for EC: 26 Mar 2022 ,Date of Ec Granted : 03 Jun 2022,Non-Coal Mining,VIMALESH DEVI,EC Granted
SIA/UP/MIS/283813/2022,7191,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for EC: 21 Jul 2022 ,Date of Ec Granted : 14 Feb 2023,INFRA-2, INTERNATIONAL HOSPITAL LIMITED,EC Granted
SIA/UP/MIN/70431/2021,6789,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 23 Jul 2022 ,Date of Ec Granted : 20 Oct 2022,Non-Coal Mining,MS APCO INFRATECH PVT LTD,EC Granted
SIA/UP/IND/44735/2016,5127/3479,Uttar Pradesh,Unnao,Unnao,Date of Submission for TOR: ,Date of Submission for EC: 15 Oct 2019 ,Industrial Projects - 1,MODEL EXIMS INDIA PVT LTD,Minute Uploaded by SEIAA
SIA/UP/NCP/93422/2019,4651,Uttar Pradesh,Lucknow,Bakshi Ka Talab,Date of Submission for EC: 30 Jan 2019 ,Date of Ec Granted : 28 Jun 2019,INFRA-1,M/S ORO CONSTRUCTIONS PVT. LTD,EC Granted
SIA/UP/MIN/61245/2021,6415,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 11 Apr 2022 ,Date of Ec Granted : 03 Jun 2022,Non-Coal Mining,SHRI SEERAJ DHAWAJ SINGH,EC Granted
SIA/UP/MIS/265562/2022,,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for TOR: ,Date of Submission for EC: 01 Apr 2022 ,INFRA-2, RUVIK BUILD-TECH PRIVATE LIMITED,Delisted
SIA/UP/MIN/288012/2022,7236,Uttar Pradesh,Mirzapur,Mirzapur,Date of Submission for EC: 27 Aug 2022 ,Date of Ec Granted : 03 Nov 2022,Non-Coal Mining, DILDAR,EC Granted
SIA/UP/MIN/70453/2021,6791,Uttar Pradesh,PRAYAGRAJ,Meja,Date of Submission for EC: 22 Aug 2022 ,Date of Ec Granted : 17 Nov 2022,Non-Coal Mining,SHRI RAM KESARWANI,EC Granted
SIA/UP/MIN/289175/2022,7216,Uttar Pradesh,Moradabad,Moradabad,Date of Submission for EC: 18 Aug 2022 ,Date of Ec Granted : 07 Oct 2022,Non-Coal Mining,SUMIT CHAUDHARY,EC Granted
SIA/UP/MIN/225073/2021,6514/5772,Uttar Pradesh,Mirzapur,Chunar,Date of Submission for EC: 25 Aug 2021 ,Date of Ec Granted : 15 Dec 2021,Non-Coal Mining,RUCHI SINGH 3,EC Granted
SIA/UP/MIN/265186/2022,7010,Uttar Pradesh,PRAYAGRAJ,Bara,Date of Submission for EC: 31 Mar 2022 ,Date of Ec Granted : 20 Jun 2022,Non-Coal Mining,DEEPAK SINGH,EC Granted
SIA/UP/INFRA2/426132/2023,7803,Uttar Pradesh,,,Date of Submission for TOR: ,Date of Submission for EC: 21 Apr 2023 ,INFRA-2,SANJEEV SRIVASTVA,WithdrawEC
SIA/UP/MIN/427707/2023,7832-6756,Uttar Pradesh,,,Date of Submission for TOR: ,Date of Submission for EC: 03 May 2023 ,Non-Coal Mining,SHRIMATI GANGAJALI DEVI,Awaiting EC
SIA/UP/MIN/74742/2018,,Uttar Pradesh,Kaushambi,Chail,Date of Submission for TOR: ,Date of Submission for EC: 24 Apr 2018 ,Non-Coal Mining,UPEIDA  KAUSHAMBI,Delisted
SIA/UP/MIN/133750/2019,5487,Uttar Pradesh,Mirzapur,Chunar,Date of Submission for EC: 06 Feb 2020 ,Date of Ec Granted : 11 Dec 2020,Non-Coal Mining,SMT  USHA  DEVI,EC Granted
SIA/UP/IND/59024/2019,6029/5299,Uttar Pradesh,Jaunpur,Machhlishahr,Date of Submission for EC: 10 Dec 2020 ,Date of Ec Granted : 15 Jan 2021,Industrial Projects - 1,DLVK CEMENT  PVT. LTD.,EC Granted
SIA/UP/MIN/187412/2020,6056,Uttar Pradesh,Jhansi,Garautha,Date of Submission for EC: 21 Dec 2020 ,Date of Ec Granted : 20 Oct 2022,Non-Coal Mining,M/S SHIVAM STEELS,EC Granted
SIA/UP/MIN/30091/2018,4241,Uttar Pradesh,Barabanki,Ramnagar,Date of Submission for EC: 01 Dec 2018 ,Date of Ec Granted : 31 Jan 2019,Non-Coal Mining,MS LAXMI DEVI,EC Granted
SIA/UP/NCP/73533/2018,4199,Uttar Pradesh,Ghaziabad,Ghaziabad,Date of Submission for EC: 07 Apr 2018 ,Date of Ec Granted : 12 Oct 2018,INFRA-1,M/S SVP BUILDERS INDIA PVT. LTD. AND M/S SV LIQUOR PVT. LTD,EC Granted
SIA/UP/MIN/33119/2019,,Uttar Pradesh,Kannauj,Chhibramau,Date of Submission for TOR: ,Date of Submission for EC: 13 Jun 2019 ,Non-Coal Mining,SK BRICK FIELD,Delisted
SIA/UP/MIS/100270/2019,4721,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for TOR: ,Date of Submission for EC: 25 Mar 2019 ,INFRA-2,LOGIX BUILDERS PROMOTORS PVT LTD,Delisted
SIA/UP/MIN/34075/2019,,Uttar Pradesh,Kannauj,Chhibramau,Date of Submission for TOR: ,Date of Submission for EC: 13 Jun 2019 ,Non-Coal Mining,MS HARSH ENT UDYOG,Delisted
SIA/UP/IND2/51814/2020,5564,Uttar Pradesh,Kushinagar,Hata,Date of Submission for EC: 09 Apr 2021 ,Date of Ec Granted : 12 Jun 2021,Industrial Projects - 2,HATASUGAR,EC Granted
SIA/UP/MIS/254473/2022,6912,Uttar Pradesh,Ghaziabad,Ghaziabad,Date of Submission for EC: 02 Feb 2022 ,Date of Ec Granted : 07 Jul 2022,INFRA-2, TANDT INFRA BUILDERS PRIVATE LIMITED,EC Granted
SIA/UP/MIN/88398/2018,4592,Uttar Pradesh,Kaushambi,Chail,Date of Submission for EC: 12 Dec 2018 ,Date of Ec Granted : 31 Jan 2019,Non-Coal Mining,MS BALAJI COAL COMPANY,EC Granted
SIA/UP/MIN/42353/2019,5033,Uttar Pradesh,Mirzapur,Chunar,Date of Submission for EC: 12 Nov 2020 ,Date of Ec Granted : 19 Nov 2021,Non-Coal Mining,SHRI ABHAY KUMAR SINGH,EC Granted
SIA/UP/MIN/68043/2021,6615-6167,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 06 Oct 2021 ,Date of Ec Granted : 26 Nov 2021,Non-Coal Mining,FAZAL UDDIN RAHMANI,EC Granted
SIA/UP/MIN/250265/2022,6853,Uttar Pradesh,Barabanki,Nawabganj,Date of Submission for EC: 07 Jan 2022 ,Date of Ec Granted : 04 May 2022,Non-Coal Mining,SRI AMARKESH YADAV,EC Granted
SIA/UP/MIN/54679/2020,5730,Uttar Pradesh,Fatehpur,Khaga,Date of Submission for EC: 18 Jun 2021 ,Date of Ec Granted : 30 Oct 2021,Non-Coal Mining,M/S TESMAS TREADING PVT LTD,EC Granted
SIA/UP/MIN/411947/2022,7508-6784,Uttar Pradesh,,,Date of Submission for EC: 06 Jan 2023 ,Date of Ec Granted : 07 Apr 2023,Non-Coal Mining,S.R. TRADING,EC Granted
SIA/UP/MIN/75851/2018,4400,Uttar Pradesh,Ambedkar Nagar,Tanda,Date of Submission for EC: 19 Jul 2018 ,Date of Ec Granted : 18 Dec 2018,Non-Coal Mining,SHIV PRASAD CHOUDHARY,EC Granted
SIA/UP/MIN/179815/2020,5964,Uttar Pradesh,Jhansi,Moth,Date of Submission for EC: 29 Oct 2020 ,Date of Ec Granted : 15 Jan 2021,Non-Coal Mining,M/S RAJ CONSTRUCTION COMPANY.,EC Granted
SIA/UP/NCP/72312/2018,4005,Uttar Pradesh,Lucknow,Lucknow,Date of Submission for EC: 16 Jan 2018 ,Date of Ec Granted : 11 Jun 2018,INFRA-1,SHALIMAR LAKECITY PVT. LTD.,EC Granted
SIA/UP/MIN/65038/2017,,Uttar Pradesh,Shamli,No Data,Date of Submission for TOR: ,Date of Submission for EC: 30 May 2017 ,Non-Coal Mining,JITENDRA SINGH BISHT,Under examination of SEIAA - Processed offline
SIA/UP/MIN/240535/2021,6693,Uttar Pradesh,Moradabad,Moradabad,Date of Submission for EC: 24 Nov 2021 ,Date of Ec Granted : 14 Mar 2022,Non-Coal Mining,BISHARAT HUSAIN,EC Granted
SIA/UP/IND/83148/2019,7653-5292,Uttar Pradesh,Unnao,Unnao,Date of Submission for TOR: ,Date of Submission for EC: 20 Feb 2023 ,Industrial Projects - 1,SELF REGISTRATION,WithdrawEC
SIA/UP/NCP/84677/2018,4562,Uttar Pradesh,Lucknow,Lucknow,Date of Submission for EC: 04 Nov 2018 ,Date of Ec Granted : 31 Jan 2019,INFRA-1,LUCKNOW DEVELOPMENT AUTHORITY,EC Granted
SIA/UP/MIN/55024/2020,5806,Uttar Pradesh,Jalaun,Orai,Date of Submission for EC: 27 Aug 2021 ,Date of Ec Granted : 03 Dec 2021,Non-Coal Mining,R N S PVT LTD,EC Granted
SIA/UP/NCP/75961/2018,,Uttar Pradesh,Kanpur Nagar,Kanpur,Date of Submission for TOR: ,Date of Submission for EC: 27 Jul 2018 ,INFRA-1,"KANPUR DEVELOPMENT AUTHORITY, KANPUR",Delisted
SIA/UP/MIN/125585/2019,5193,Uttar Pradesh,Mathura,Chhata,Date of Submission for EC: 15 Nov 2019 ,Date of Ec Granted : 11 Mar 2020,Non-Coal Mining,MAHALAXMI EANT UUDHYOG,EC Granted
SIA/UP/MIS/182699/2020,,Uttar Pradesh,Lucknow,Mohanlalganj,Date of Submission for TOR: ,Date of Submission for EC: 19 Feb 2021 ,INFRA-2,M/S ABC INFRA PROMOTERS PVT. LTD./CONSORTIUM,WithdrawEC
SIA/UP/MIS/29120/2017,4494,Uttar Pradesh,Sitapur,Misrikh,Date of Submission for EC: 19 Sep 2018 ,Date of Ec Granted : 29 Nov 2018,INFRA-2,STAR POLLUTECH,EC Granted
SIA/UP/MIN/36226/2019,4820,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 15 May 2019 ,Date of Ec Granted : 22 Jul 2019,Non-Coal Mining,AJAY STONE MILL,EC Granted
SIA/UP/MIN/66727/2020,6524-6003,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 27 Aug 2021 ,Date of Ec Granted : 25 Nov 2021,Non-Coal Mining,MANISH SAXENA,EC Granted
SIA/UP/MIN/40217/2019,5012,Uttar Pradesh,Mirzapur,Chunar,Date of Submission for EC: 10 Nov 2020 ,Date of Ec Granted : 21 Dec 2021,Non-Coal Mining,MS  OM SAI  CONSTRUCTION,EC Granted
SIA/UP/MIS/112247/2019,4952,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for TOR: 11 Nov 2019,Date of Submission for EC: 24 Jul 2019 ,INFRA-2,RAMPRASTHA NXT PROJECTS PVT LTD,Delisted
SIA/UP/MIN/129611/2019,,Uttar Pradesh,Aligarh,Iglas,Date of Submission for TOR: ,Date of Submission for EC: 05 Dec 2019 ,Non-Coal Mining,RADHA ENT UDYOG,Delisted
SIA/UP/MIN/196025/2021,6156,,,,Date of Submission for TOR: ,Date of Submission for EC: 05 Feb 2021 ,Non-Coal Mining,M/S AKASH ENTERPRISES,Delisted
SIA/UP/INFRA2/403181/2022,7278-7217,Uttar Pradesh,Gautam Buddha Nagar,,Date of Submission for EC: 14 Oct 2022 ,Date of Ec Granted : 09 Dec 2022,INFRA-2, DELHI METRO RAIL CORPORATION LIMITED,EC Granted
SIA/UP/MIN/426985/2023,7809,Uttar Pradesh,,,Date of Submission for EC: 24 Apr 2023 ,Date of Ec Granted : 10 Jun 2023,Non-Coal Mining,VAIBHAV AGARWAL,EC Granted
SIA/UP/MIN/427673/2023,7831-6687,Uttar Pradesh,,,Date of Submission for TOR: ,Date of Submission for EC: 03 May 2023 ,Non-Coal Mining,SHRI SANJEEV KUMAR GUPTA,ADS by SEAC
SIA/UP/MIN/427839/2023,7839,Uttar Pradesh,,,Date of Submission for EC: 04 May 2023 ,Date of Ec Granted : 10 Jun 2023,Non-Coal Mining,AMRESH SINGH,EC Granted
SIA/UP/MIN/428322/2023,7852,Uttar Pradesh,,,Date of Submission for TOR: ,Date of Submission for EC: 06 May 2023 ,Non-Coal Mining,AMIT YADAV,Agenda Uploaded by SEAC
SIA/UP/MIN/140293/2020,5479,Uttar Pradesh,Shamli,Shamli,Date of Submission for TOR: ,Date of Submission for EC: 01 Feb 2020 ,Non-Coal Mining,M/S OM BRICK FIELD (BHIKKI DEH),"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
SIA/UP/MIN/35020/2019,4758,Uttar Pradesh,Aligarh,Koil,Date of Submission for EC: 20 Apr 2019 ,Date of Ec Granted : 22 Jul 2019,Non-Coal Mining,M/S SHRI  RADHA BIHARI ENT UDYOG,EC Granted
SIA/UP/IND2/35031/2018,4869,Uttar Pradesh,Pilibhit,Pilibhit,Date of Submission for EC: 14 Jun 2019 ,Date of Ec Granted : 01 Oct 2019,Industrial Projects - 2,PRESIDENT,EC Granted
SIA/UP/MIN/34334/2019,4736,Uttar Pradesh,Sonbhadra,Robertsganj,Date of Submission for EC: 13 Nov 2019 ,Date of Ec Granted : 19 Nov 2020,Non-Coal Mining,GYANENDRA TRIPATHI,EC Granted - Processed offline
SIA/UP/MIN/72215/2021,6936-6528,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 12 Feb 2022 ,Date of Ec Granted : 02 May 2022,Non-Coal Mining,"U.P. EXPRESSWAYS INDUSTRIAL DEVELOPMENT  AUTHORITY, (UPEIDA)",EC Granted
SIA/UP/MIN/45773/2019,,Uttar Pradesh,Bagpat,Baraut,Date of Submission for TOR: ,Date of Submission for EC: 02 Nov 2019 ,Non-Coal Mining,M/S JANTA BRICK FIELD,Delisted
SIA/UP/MIN/61355/2016,3816,Uttar Pradesh,PRAYAGRAJ,Allahabad,Date of Submission for TOR: ,Date of Submission for EC: 27 Dec 2016 ,Non-Coal Mining,VIJAY AGRAWAL GITTI MINES,Under examination of SEIAA - Processed offline
SIA/UP/NCP/76142/2018,4449,Uttar Pradesh,Ghaziabad,Ghaziabad,Date of Submission for EC: 09 Aug 2018 ,Date of Ec Granted : 11 Dec 2018,INFRA-1,M/S SRB PROMOTERS (P) LTD,EC Granted
SIA/UP/MIN/21262/2016,4313,Uttar Pradesh,PRAYAGRAJ,Meja,Date of Submission for EC: 17 May 2018 ,Date of Ec Granted : 06 Dec 2018,Non-Coal Mining,DEEPAK CHAURASIA,EC Granted
SIA/UP/MIN/71463/2017,,Uttar Pradesh,Jhansi,Jhansi,Date of Submission for TOR: ,Date of Submission for EC: 06 Dec 2017 ,Non-Coal Mining,MANJU KUSHWAHA,Delisted
SIA/UP/MIN/74724/2018,4268,Uttar Pradesh,Hamirpur,Hamirpur,Date of Submission for EC: 28 Apr 2018 ,Date of Ec Granted : 12 Nov 2018,Non-Coal Mining,MS RISHABH HARBAL PVT LTD,EC Granted
SIA/UP/MIN/42178/2019,5087,Uttar Pradesh,Aligarh,Atrauli,Date of Submission for TOR: ,Date of Submission for EC: 22 Sep 2019 ,Non-Coal Mining,TIRUPATI BALA JI ENT UDHYOG,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
SIA/UP/MIN/128201/2019,,Uttar Pradesh,Ghazipur,Ghazipur,Date of Submission for TOR: ,Date of Submission for EC: 28 Nov 2019 ,Non-Coal Mining,M/S VIMAL ENTERPRISES,Delisted
SIA/UP/MIN/37661/2019,4864,Uttar Pradesh,Lalitpur,Lalitpur,Date of Submission for EC: 16 Dec 2020 ,Date of Ec Granted : 15 Jan 2021,Non-Coal Mining,SANGAM STONE CRUSHER,EC Granted
SIA/UP/MIN/39795/2019,4947,Uttar Pradesh,Mathura,Mat,Date of Submission for EC: 22 Jul 2019 ,Date of Ec Granted : 11 Mar 2020,Non-Coal Mining,SHANTI ENT UDHYOG,EC Granted
SIA/UP/MIN/72891/2018,4079,Uttar Pradesh,Kaushambi,Manjhanpur,Date of Submission for EC: 15 Feb 2018 ,Date of Ec Granted : 14 May 2018,Non-Coal Mining,SRI JASPAL SINGH,EC Granted
SIA/UP/NCP/70638/2017,3853,Uttar Pradesh,Aligarh,Koil,Date of Submission for TOR: ,Date of Submission for EC: 28 Oct 2017 ,INFRA-1,SANGWAN LANDCO PVT. LTD.,Rejection Letter Granted
SIA/UP/MIN/34683/2019,4743,Uttar Pradesh,Mirzapur,Chunar,Date of Submission for EC: 11 Dec 2020 ,Date of Ec Granted : 06 Jun 2023,Non-Coal Mining,SUNITA DEVI,EC Granted
SIA/UP/MIN/140158/2020,,Uttar Pradesh,Mirzapur,Chunar,Date of Submission for TOR: ,Date of Submission for EC: 01 Feb 2020 ,Non-Coal Mining,M/S KHWAJA GARIB NAVAJ ENT UDYOG,Delisted
SIA/UP/MIN/36814/2019,4848,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 05 Mar 2020 ,Date of Ec Granted : 23 Sep 2020,Non-Coal Mining,M/S BRIJRAJ SINGH CONTRACTOR,EC Granted
SIA/UP/MIN/199597/2021,6215,Uttar Pradesh,Unnao,Unnao,Date of Submission for EC: 23 Feb 2021 ,Date of Ec Granted : 11 Jun 2021,Non-Coal Mining,BRIJ KISHOR DWIVEDI,EC Granted
SIA/UP/MIN/62646/2021,6300,Uttar Pradesh,Kanpur Nagar,Ghatampur,Date of Submission for EC: 02 May 2022 ,Date of Ec Granted : 11 Aug 2022,Non-Coal Mining,M/S SARANG INFRATECH,EC Granted
SIA/UP/MIN/70186/2020,,Uttar Pradesh,Auraiya,Auraiya,Date of Submission for TOR: ,Date of Submission for EC: 17 Dec 2021 ,Non-Coal Mining,DHEERAJ PANDEY,WithdrawEC
SIA/UP/IND/67748/2021,6616,Uttar Pradesh,Aligarh,Gabhana,Date of Submission for EC: 14 Mar 2022 ,Date of Ec Granted : 11 May 2022,Industrial Projects - 1,WONDER CEMENT LIMITED,EC Granted
SIA/UP/MIN/69479/2021,6703,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 25 Apr 2022 ,Date of Ec Granted : 29 Aug 2022,Non-Coal Mining,SHRI DEVENDRA SHIVHARE,EC Granted
SIA/UP/MIN/76266/2021,7056-6747,Uttar Pradesh,Sonbhadra,Obra,Date of Submission for EC: 28 Apr 2022 ,Date of Ec Granted : 01 Jul 2022,Non-Coal Mining,OMAX MINERALS  PVT. LTD.,EC Granted
SIA/UP/MIN/412261/2022,7537-6959,Uttar Pradesh,,,Date of Submission for EC: 13 Jan 2023 ,Date of Ec Granted : 18 Apr 2023,Non-Coal Mining, DESCON BUILDTECH PRIVATE LIMITED,EC Granted
SIA/UP/MIN/65749/2020,6456/5920,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 20 Jul 2021 ,Date of Ec Granted : 24 Nov 2021,Non-Coal Mining,YASHODA DEVI,EC Granted
SIA/UP/MIN/26254/2018,4327,Uttar Pradesh,Gorakhpur,Gola,Date of Submission for EC: 25 Apr 2019 ,Date of Ec Granted : 02 Nov 2019,Non-Coal Mining,PROJECT PROPONENT,EC Granted
SIA/UP/NCP/74899/2018,4289,Uttar Pradesh,Lucknow,Lucknow,Date of Submission for EC: 08 May 2018 ,Date of Ec Granted : 19 Jan 2019,INFRA-1,UTTAR PRADESH AVAS EVAM VIKAS PARISHAD,EC Granted
SIA/UP/IND3/411864/2022,7493-6864,Uttar Pradesh,,,Date of Submission for EC: 26 Dec 2022 ,Date of Ec Granted : 06 May 2023,Industrial Projects - 3,UFLEX LIMITED,EC Granted
SIA/UP/MIN/411663/2022,7498-6877,Uttar Pradesh,,,Date of Submission for EC: 27 Dec 2022 ,Date of Ec Granted : 28 Apr 2023,Non-Coal Mining,M/S DIVYA STONE WORKS,EC Granted
SIA/UP/MIS/55328/2020,5749,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for EC: 05 Aug 2020 ,Date of Ec Granted : 05 Oct 2020,INFRA-2,ALLURE DEVELOPERS PVT LTD,EC Granted
SIA/UP/MIS/55411/2018,5766/5690,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for EC: 09 Aug 2020 ,Date of Ec Granted : 14 Oct 2020,INFRA-2,SEAVIEW DEVELOPERS PRIVATE LIMITED,EC Granted
SIA/UP/MIN/94446/2019,4673,Uttar Pradesh,Mahoba,Charkhari,Date of Submission for EC: 14 Feb 2019 ,Date of Ec Granted : 23 May 2019,Non-Coal Mining,SHRI DINESH CHANDRA AGARWAL,EC Granted
SIA/UP/MIN/74175/2018,4245,Uttar Pradesh,Hamirpur,Hamirpur,Date of Submission for TOR: ,Date of Submission for EC: 18 Apr 2018 ,Non-Coal Mining,MS SENVIN INFRASTRUCTURE PVT LTD,Delisted
