Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
SIA/HR/MIS/239923/2021,File.No. SEIAA/HR/2021/490,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 08 Dec 2021 ,Date of Ec Granted : 29 Jan 2022,INFRA-2,M/S DLF LIMITED & OTHERS,EC Granted
SIA/HR/MIS/148104/2020,,Haryana,Panchkula,Panchkula,Date of Submission for TOR: ,Date of Submission for EC: 18 Mar 2020 ,INFRA-2,AMAR NATH AGGARWAL INVESTMENT PRIVATE LIMITED,Delisted
SIA/HR/NCP/31565/2015,,Haryana,Rewari,Bawal,Date of Submission for TOR: ,Date of Submission for EC: 07 Oct 2015 ,INFRA-1,SHIV MEGA PROJECTS PRIVATE LIMITED,Delisted
SIA/HR/NCP/28434/2018,SEIAA/HR/VIO/18/14 dated 19.04.2018,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 26 Jul 2018 ,INFRA-1,ARTEMIS MEDICARE SERVICES LIMITED,Delisted
SIA/HR/NCP/25730/2018,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 06 Dec 2017 ,INFRA-1,HERITAGE MAX REALTECH PVT LTD,Delisted
SIA/HR/NCP/31092/2018,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 07 Feb 2019 ,INFRA-1,M/S STARCITY REALTECH PVT. LTD,Delisted
SIA/HR/MIS/81379/2022,SEIAA/HR/2022/187,Haryana,Jhajjar,Jhajjar,Date of Submission for EC: 10 Aug 2022 ,Date of Ec Granted : 13 Feb 2023,INFRA-2,MODEL ECONOMIC TOWNSHIP LIMITED  FORMERLY KNOWN AS RELIANCE HARYANA SEZ LIMITED,EC Granted
SIA/HR/MIS/269020/2022,SEIAA/HR/2022/174,Haryana,Faridabad,Faridabad,Date of Submission for EC: 22 Apr 2022 ,Date of Ec Granted : 17 Aug 2022,INFRA-2, SINGHANIA INFRATECH,EC Granted
SIA/HR/MIS/271385/2022,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 05 May 2022 ,INFRA-2, G R INFRAPROJECTS LIMITED,WithdrawEC
SIA/HR/INFRA2/412187/2022,SEIAA/HR/2023/290,Haryana,,,Date of Submission for TOR: ,Date of Submission for EC: 27 Dec 2022 ,INFRA-2,M/S MARUTI BIO MEDICAL WASTE PLANT,
SIA/HR/MIS/31314/2019,,,,,Date of Submission for TOR: ,Date of Submission for EC: 19 Dec 2018 ,INFRA-2,PURI CONSTRUCTION PVT. LTD.,Delisted
SIA/HR/MIS/30843/2015,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 07 Nov 2015 ,INFRA-2,SHYAM KRIPA INFRASTRUCTURE PRIVATE LIMITED,Delisted
SIA/HR/NCP/71544/2017,SEIAA/HR/17/372 dated 15.12.2017,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 11 Dec 2017 ,Date of Ec Granted : 04 Apr 2018,INFRA-1,GENTLE REALTORS PVT LTD,EC Granted - Processed offline
SIA/HR/IND2/20058/2017,SEIAA/HR/17/321 dated 10.03.2017,Haryana,Faridabad,Ballabgarh,Date of Submission for EC: 09 Aug 2017 ,Date of Ec Granted : 30 Nov 2017,Industrial Projects - 2,ALCHEM INTERNATIONAL PVT LTD,EC Granted - Processed offline
SIA/HR/NCP/73508/2018,SEIAA/HR/18/396 dated 15.03.2018. Please submit th,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 15 Mar 2018 ,Date of Ec Granted : 05 Jun 2018,INFRA-1,SAI AAINA FARMS PVT LTD,EC Granted - Processed offline
SIA/HR/MIS/224326/2021,SEIAA/HR/2021/467,Haryana,Mewat,Taoru,Date of Submission for EC: 09 Nov 2021 ,Date of Ec Granted : 27 Apr 2022,INFRA-2,ERPL WAREHOUSE PARK PRIVATE LTD,EC Granted
SIA/HR/MIS/74939/2018,SEIAA/HR/2022/165,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 09 Apr 2022 ,Date of Ec Granted : 16 Aug 2022,INFRA-2,VIPUL LIMITED,EC Granted
SIA/HR/NCP/70154/2017,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 06 Oct 2017 ,INFRA-1,EXPERION DEVELOPERS PRIVATE LIMITED,Delisted
SIA/HR/NCP/18615/2016,SEIAA/HR/16/287 dated 10.08.2016,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 20 Feb 2017 ,INFRA-1,M/S. CHINTELS INDIA LTD.,Delisted
SIA/HR/MIS/268548/2022,SEIAA/HR/2022/173,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 20 Apr 2022 ,Date of Ec Granted : 13 Oct 2022,INFRA-2, RISEONIC REALTY PRIVATE LIMITED,EC Granted
SIA/HR/MIS/150547/2020,SEIAA/HR/2020/278 hard copy to be submitted,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 07 Aug 2020 ,Date of Ec Granted : 28 Oct 2020,INFRA-2,M/S HYUNDAI MOTOR INDIA LTD.,EC Granted
SIA/HR/MIS/36161/2018,SEIAA/HR/19/150 hard copy to be submitted,Haryana,Gurgaon,Farukhnagar,Date of Submission for EC: 15 May 2019 ,Date of Ec Granted : 14 Oct 2019,INFRA-2,FARUKHNAGAR LOGISTICS PARKS LLP,EC Granted
SIA/HR/INFRA2/413898/2023,SEIAA/HR/2022/276,Haryana,,,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2023 ,INFRA-2, FARUKHNAGAR LOGISTICS PARKS LLP,Agenda Uploaded by SEIAA
SIA/HR/MIS/43755/2018,SEIAA/HR/19/10,Haryana,Gurgaon,Manesar,Date of Submission for EC: 27 Sep 2019 ,Date of Ec Granted : 30 Apr 2021,INFRA-2,M/S OASIS LANDMARKS LLP,EC Granted
SIA/HR/NCP/75871/2018,,Haryana,Gurgaon,Sohna,Date of Submission for TOR: ,Date of Submission for EC: 19 Jul 2018 ,INFRA-1,FAITH BUILDTECH PVT LTD,Delisted
SIA/HR/MIS/112772/2019,SEIAA/HR/VIO/19/21 hard copy has to be submitted.,Haryana,Karnal,Karnal,Date of Submission for EC: 30 Jul 2019 ,Date of Ec Granted : 12 Aug 2021,INFRA-2,JEWELS CLASSIC HOTELS PRIVATE LIMITED  CROSSING NH 1 SECTOR 32 KARNAL 132001 HARYANA,EC Granted
SIA/HR/MIS/58805/2016,File no. SEIAA/HR/16/303 dated 21.11.2016,Haryana,Karnal,Karnal,Date of Submission for EC: 03 Sep 2016 ,Date of Ec Granted : 13 Dec 2019,INFRA-2,HAAT SUPREME WASTECH PRIVATE LIMITED,EC Granted - Processed offline
SIA/HR/MIS/115147/2019,SEIAA/HR/19/197 hard copy has to be submitted,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 30 Aug 2019 ,Date of Ec Granted : 20 Dec 2019,INFRA-2,SIGNATURE INFRABUILD PVT LTD,EC Granted
SIA/HR/MIS/31309/2019,"SEIAA/HR/19/10

Hard Copy to be submitted",,,,Date of Submission for EC: 05 Dec 2018 ,Date of Ec Granted : 03 May 2019,INFRA-2,SHIV SAI INFRASTRUCTURE PRIVATE LIMITED,EC Granted - Processed offline
SIA/HR/MIS/31328/2019,"SEIAA/HR/19/29

Hard copy to be submitted",,,,Date of Submission for EC: 17 Jan 2019 ,Date of Ec Granted : 11 May 2020,INFRA-2,M/S MASK REALCON PVT. LTD.,EC Granted
SIA/HR/MIS/57388/2018,SEIAA/HR/2020/331 hard copy to be su bmitted,Haryana,Faridabad,Faridabad,Date of Submission for EC: 22 Oct 2020 ,Date of Ec Granted : 12 Feb 2021,INFRA-2,M/S ANSAL CROWN INFRABUILD PVT. LTD.,EC Granted
SIA/HR/IND3/243032/2021,SEIAA/HR/2021/494,Haryana,Jhajjar,Bahadurgarh,Date of Submission for TOR: ,Date of Submission for EC: 18 Dec 2021 ,Industrial Projects - 3,PHARMACHEM,Deferred by SEAC
SIA/HR/MIS/275278/2022,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 27 May 2022 ,INFRA-2, SONI INFRATECH PRIVATE LIMITED,Delisted
SIA/HR/MIS/60009/2021,,Haryana,Gurgaon,Manesar,Date of Submission for TOR: ,Date of Submission for EC: 24 May 2017 ,INFRA-2,GRAPHIC RESEARCH CONSULTANTS (INDIA) PRIVATE LIMITED,Delisted
SIA/HR/MIN/42872/2016,File no. SEIAA/HR/MIN/16/140 dated 18.02.2016.,Haryana,Panchkula,Panchkula,Date of Submission for EC: 03 Feb 2016 ,Date of Ec Granted : 27 Jun 2016,Non-Coal Mining,SH RANBIR SINGH,EC Granted
SIA/HR/NCP/30496/2015,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 30 Aug 2015 ,INFRA-1,R. P. ESTATES PVT LTD,Delisted
SIA/HR/MIS/31327/2019,"SEIAA/HR/19/28

Hard copy to be submitted",,,,Date of Submission for EC: 15 Jan 2019 ,Date of Ec Granted : 24 Dec 2019,INFRA-2,M/S METRO INFOCITY REALTORS PVT LTD,EC Granted - Processed offline
SIA/HR/MIS/140350/2020,SEIAA/HR/2020/256,Haryana,Faridabad,Faridabad,Date of Submission for EC: 05 Feb 2020 ,Date of Ec Granted : 03 Sep 2020,INFRA-2,SHREE ENERGY DEVELOPERS PVT LTD,EC Granted
SIA/HR/MIN/73813/2018,SEIAA/HR/2022/153,Haryana,Panchkula,Panchkula,Date of Submission for EC: 11 Apr 2022 ,Date of Ec Granted : 16 Aug 2022,Non-Coal Mining,STAREX MINERALS,EC Granted
SIA/HR/MIS/226108/2021,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 04 Apr 2022 ,INFRA-2,M/S DIVERSE DEVELOPERS LLP,Request for withdraw
SIA/HR/IND2/199974/2021,SEIAA/HR/2021/390 hard copy to be submitted,Haryana,Panchkula,Panchkula,Date of Submission for EC: 12 Mar 2021 ,Date of Ec Granted : 23 Jul 2021,Industrial Projects - 2,SARV BIOLABS PVT. LTD,EC Granted
SIA/HR/MIS/65247/2017,,Haryana,Gurgaon,Manesar,Date of Submission for TOR: ,Date of Submission for EC: 07 Jun 2017 ,INFRA-2,SIGNATURE BUILDERS PVT LTD,Delisted
SIA/HR/MIS/250538/2022,SEIAA/HR/2022/172,Haryana,Gurgaon,Sohna,Date of Submission for EC: 21 Apr 2022 ,Date of Ec Granted : 16 Aug 2022,INFRA-2,KIWI LAND AND HOUSING PRIVATE LIMITED,EC Granted
SIA/HR/MIS/43144/2017,SEIAA/HR/VIO/19/13. Terms of references were appro,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 21 Sep 2019 ,Date of Ec Granted : 18 Jan 2023,INFRA-2,RAMPRASTHA PROMOTERS & DEVELOPERS PVT. LTD.,EC Granted
SIA/HR/NCP/25725/2018,SEIAA/HR/18/ 408 dated 23.04.2018.,Haryana,Fatehabad,Fatehabad,Date of Submission for EC: 15 Feb 2018 ,Date of Ec Granted : 10 Nov 2020,INFRA-1,HARYANA URBAN DEVELOPMENT AUTHORITY DIV NO II HISAR,EC Granted - Processed offline
SIA/HR/NCP/75655/2018,SEIAA/HR/18/ 439 dated 19.07.2018,Haryana,Gurgaon,Farukhnagar,Date of Submission for EC: 12 Jul 2018 ,Date of Ec Granted : 20 Aug 2018,INFRA-1,FARUKHNAGAR LOGISTICS PARKS LLP,EC Granted - Processed offline
SIA/HR/NCP/58232/2016,"SEIAA/HR/16/288
Dated 10.08.2016",Haryana,Rewari,Rewari,Date of Submission for TOR: ,Date of Submission for EC: 10 Aug 2016 ,INFRA-1,GOPAL HITECH INFRA DEVELOPERS PVT LTD,Delisted
SIA/HR/MIS/115914/2019,SEIAA/HR/19/193 hard copy has to be submitted,Haryana,Faridabad,Faridabad,Date of Submission for EC: 10 Oct 2019 ,Date of Ec Granted : 24 Dec 2019,INFRA-2,ADORE REALTECH PRIVATE LIMITED,EC Granted - Processed offline
SIA/HR/NCP/64500/2017,SEIAA/HR/17/329   dated 09.05.2017,Haryana,Faridabad,Faridabad,Date of Submission for EC: 08 May 2017 ,Date of Ec Granted : 19 Jul 2017,INFRA-1,CONSCIENT INFRASTRUCTURE PVT LTD,EC Granted
SIA/HR/NCP/6173/2016,SEIAA/HR/16/252 dated 12.01.2016. you are advised ,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,INFRA-1,MALIBU ESTATE PVT. LTD.,Delisted
SIA/HR/MIS/114342/2019,SEIAA/HR/19/204,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 12 Oct 2019 ,Date of Ec Granted : 06 Feb 2020,INFRA-2,HANS BUILDWELL PVT LTD,EC Granted - Processed offline
SIA/HR/NCP/29946/2015,,Haryana,Gurgaon,Sohna,Date of Submission for TOR: ,Date of Submission for EC: 07 Aug 2015 ,INFRA-1,CHD DEVELOPERS LIMITED,Delisted
SIA/HR/NCP/71744/2017,SEIAA/HR/18/378 dated 08.01.2018,Haryana,Panipat,Panipat,Date of Submission for EC: 05 Jan 2018 ,Date of Ec Granted : 13 Apr 2018,INFRA-1,INDRAPRASTHA GLOBAL EDUCATION AND RESEARCH FOUNDATION,EC Granted
SIA/HR/IND2/176216/2020,SEIAA/HR/2020/324 hard copy to be submitted. Earli,Haryana,Sonipat,Ganaur,Date of Submission for EC: 09 Mar 2021 ,Date of Ec Granted : 13 Jul 2021,Industrial Projects - 2,CENNET BIOPHARMA PVT LTD,EC Granted
SIA/HR/MIS/31387/2019,21-116/2018-IA-III,,,,Date of Submission for TOR: ,Date of Submission for EC: 24 Oct 2018 ,INFRA-2,FAITH BUILDTECH PVT LTD,Delisted
SIA/HR/NCP/50702/2016,File no. SEIAA/HR/16/264 dated 09.03.2016.,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 29 Feb 2016 ,Date of Ec Granted : 15 Sep 2016,INFRA-1,MAHAMAY BUILDING SOLUTIONS PVT LTD,EC Granted
SIA/HR/MIS/161088/2020,SEIAA/HR/2020/290 hard copy to be submitted,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 28 Jun 2021 ,INFRA-2,SIGNATURE GLOBAL (INDIA) PVT LTD,Rejection Letter Granted
SIA/HR/IND2/224904/2021,File No. SEIAA/HR/2021/455 has been assigned. Hard,Haryana,Hisar,Hisar,Date of Submission for EC: 16 Aug 2021 ,Date of Ec Granted : 30 Dec 2021,Industrial Projects - 2,M/S NUTRILEY PHARMACEUTICALS PVT. LTD.,EC Granted
SIA/HR/MIS/233253/2021,SEIAA/HR/2021/493,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 17 Dec 2021 ,Date of Ec Granted : 30 Jul 2022,INFRA-2,M/S GULMOHAR FINANCE LTD. IN COLLABORATION WITH SYNERGYSHINE INFRA LLP,EC Granted
SIA/HR/NCP/10949/2013,,Haryana,Gurgaon,Sohna,Date of Submission for TOR: ,Date of Submission for EC: 06 Apr 2016 ,INFRA-1,ARNON BUILDERS AND REALTOR LIMITED,WithdrawEC
SIA/HR/IND2/53409/2019,SEIAA/HR/19/241. Tor were approved by SEIAA on dat,Haryana,Ambala,Ambala,Date of Submission for EC: 29 May 2020 ,Date of Ec Granted : 04 Nov 2020,Industrial Projects - 2,M/S GAYATRI INDUSTRIES,EC Granted
SIA/HR/MIS/128593/2019,SEIAA/HR/2020/337 hard copy to be submitted,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 05 Nov 2020 ,Date of Ec Granted : 26 Apr 2021,INFRA-2,"SH. PRAMIL JINDAL & SMT. NEETA JINDAL  (FELIX PLAZA, AOP )",EC Granted
SIA/HR/MIS/281054/2022,SEIAA/HR/2022/220,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 04 Jul 2022 ,INFRA-2,M/S COUNTRYWIDE PROMOTERS PVT LTD,Agenda Uploaded by SEIAA
SIA/HR/MIS/98202/2019,"SEIAA/HR/19/49

Hard copy to be submitted",Haryana,Gurgaon,Sohna,Date of Submission for TOR: ,Date of Submission for EC: 05 Mar 2019 ,INFRA-2,AAR HOUSING PVT LTD,Request for withdraw
SIA/HR/NCP/75599/2018,SEIAA/HR/18/ 430 dated 05.07.2018,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 27 Jun 2018 ,Date of Ec Granted : 20 Aug 2018,INFRA-1,SIRUR DEVELOPERS LLP,EC Granted - Processed offline
SIA/HR/MIS/31303/2019,,Haryana,Panchkula,Panchkula,Date of Submission for TOR: ,Date of Submission for EC: 26 Sep 2018 ,INFRA-2,GOKALDAS WAREHOUSING CORPORATION,Delisted
SIA/HR/NCP/74691/2018,SEIAA/HR/18/ 417 dated 02.05.2018.,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 30 Apr 2018 ,Date of Ec Granted : 13 Jul 2018,INFRA-1,ASHKIT PROPERTIES LTD,EC Granted
SIA/HR/IND2/32535/2017,"SEIAA/HR/19/51

Hard copy to be submitted",Haryana,Karnal,Indri,Date of Submission for EC: 09 Mar 2019 ,Date of Ec Granted : 24 Dec 2019,Industrial Projects - 2,PICCADILY AGRO INDUSTRIES LTD,EC Granted
SIA/HR/MIS/98907/2019,"SEIAA/HR/19/53

file number is already granted.",Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 05 Apr 2019 ,Date of Ec Granted : 22 Aug 2019,INFRA-2,ELAN LIMITED,EC Granted - Processed offline
SIA/HR/NCP/94587/2019,"SEIAA/HR/19/39

Hard copy to be submitted",Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 06 Feb 2019 ,INFRA-1,LANDMARK APARTMENTS PRIVATE LIMITED,Rejection Letter Granted
SIA/HR/MIS/16644/2015,"SEIAA/HR/15/215
Dated 01.10.2015",Haryana,Ambala,Ambala,Date of Submission for EC: 04 Jul 2016 ,Date of Ec Granted : 23 May 2017,INFRA-2,HARYANA STATE INDUSTRIAL & INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED,EC Granted
SIA/HR/MIN/31908/2018,"SEIAA/HR/MIN/19/04

Hard copy to be submitted",,,,Date of Submission for EC: 01 Mar 2019 ,Date of Ec Granted : 17 Feb 2020,Non-Coal Mining,RIDDHISIDDHIKSMJV,EC Granted
SIA/HR/NCP/20321/2016,SEIAA/HR/16/284 dated 10.08.2016,Haryana,Jhajjar,Bahadurgarh,Date of Submission for EC: 09 Sep 2017 ,Date of Ec Granted : 04 Apr 2018,INFRA-1,GLOBAL CENTRE FOR NUCLEAR ENERGY PARTNERSHIP,EC Granted - Processed offline
SIA/HR/NCP/31067/2018,"SEIAA/HR/19/34

Hard copy to be submitted",Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 05 Feb 2019 ,Date of Ec Granted : 24 Jan 2020,INFRA-1,M/S DLF CYBER CITY DEVELOPERS LIMITED,EC Granted
SIA/HR/NCP/31096/2018,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 07 Feb 2019 ,INFRA-1,M/S SUN INFRAESTATE PVT. LTD.,Delisted
SIA/HR/MIS/68105/2021,SEIAA/HR/2022/139,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 23 Mar 2022 ,Date of Ec Granted : 11 Jun 2022,INFRA-2,M/S DLF HOME DEVELOPERS LIMITED,EC Granted
SIA/HR/MIS/225771/2021,File. No. SEIAA /HR/2021/489,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 07 Dec 2021 ,Date of Ec Granted : 30 Jul 2022,INFRA-2,M/S CARE REALTECH PVT LTD IN COLLABORATION WITH HCBS DEVELOPMENTS LTD.,EC Granted
SIA/HR/MIN/58201/2019,SEIAA/HR/19/234 hard copy to be submitted,Haryana,Panchkula,Panchkula,Date of Submission for EC: 09 Nov 2020 ,Date of Ec Granted : 24 Dec 2020,Non-Coal Mining,MS SHREE BALAJI MINES & MINERALS,EC Granted
SIA/HR/MIS/72466/2022,,Haryana,Palwal,Hodal,Date of Submission for TOR: ,Date of Submission for EC: 17 Feb 2022 ,INFRA-2,M/S TOPLINE LOGISTICS PARK PRIVATE LIMITED,Delisted
SIA/HR/MIS/282187/2022,SEIAA/HR/2022/232,Haryana,Faridabad,Faridabad,Date of Submission for EC: 26 Jul 2022 ,Date of Ec Granted : 15 Nov 2022,INFRA-2, PACIFIC DEVELOPMENT CORPORATION LIMITED,EC Granted
SIA/HR/MIS/191638/2021,SEIAA/HR/2020/356,Haryana,Faridabad,Faridabad,Date of Submission for EC: 06 Jan 2021 ,Date of Ec Granted : 22 Nov 2021,INFRA-2,M/S MPDL LIMITED.,EC Granted
SIA/HR/MIS/121102/2019,SEIAA/HR/2020/291 Please submit hard copy along wi,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 08 Jul 2020 ,Date of Ec Granted : 10 Dec 2021,INFRA-2,GURUGRAM MUNICIPAL CORPORATION,EC Granted
SIA/HR/NCP/30485/2015,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 08 Oct 2015 ,INFRA-1,REVITAL REALITY PVT LTD,Delisted
SIA/HR/MIS/189952/2020,SEIAA/HR/2020/355,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 07 Jan 2021 ,Date of Ec Granted : 26 Apr 2021,INFRA-2,M/S GLS INFRACON PVT. LTD.,EC Granted
SIA/HR/MIS/64454/2021,SEIAA/HR/2021/471,Haryana,Gurgaon,Pataudi,Date of Submission for EC: 08 Nov 2021 ,Date of Ec Granted : 27 Apr 2022,INFRA-2,CRYSTAL CITY DEVELOPERS PRIVATE LIMITED,EC Granted
SIA/HR/NCP/58236/2016,SEIAA/HR/16/283,Haryana,Faridabad,Faridabad,Date of Submission for EC: 08 Aug 2016 ,Date of Ec Granted : 09 Aug 2017,INFRA-1,FIDATO BUILDCON PVT LTD,EC Granted
SIA/HR/NCP/16963/2015,"SEIAA/HR/15/241
Dated 19.11.2015",Haryana,Gurgaon,Sohna,Date of Submission for EC: 10 Aug 2016 ,Date of Ec Granted : 22 Sep 2017,INFRA-1,ST PATRICKS REALTY PRIVATE LIMITED,EC Granted
SIA/HR/MIN/18821/2016,SEIAA/HR/MIN/16/155 dated 11.05.2016.,Haryana,Bhiwani,Dadri,Date of Submission for EC: 10 Mar 2017 ,Date of Ec Granted : 23 May 2017,Non-Coal Mining,PIONEER PARTNERS,EC Granted
SIA/HR/MIS/200050/2021,SEIAA/HR/2021/399,Haryana,Faridabad,Faridabad,Date of Submission for EC: 03 Apr 2021 ,Date of Ec Granted : 22 Jul 2021,INFRA-2,M/S SUDARSHAN BUILTECH PVT. LTD,EC Granted
SIA/HR/MIN/30764/2015,Hard copy submitted on 23.10.2015. The file no. is,Haryana,Bhiwani,Dadri,Date of Submission for EC: 17 Nov 2015 ,Date of Ec Granted : 12 Apr 2016,Non-Coal Mining,MS KAYDEN INFRA ENGINEERING PRIVATE LIMITED,EC Granted
SIA/HR/MIS/105627/2019,SEIAA/HR/19/127 file number has already granted. H,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 16 May 2019 ,Date of Ec Granted : 20 Aug 2019,INFRA-2,AGRANTE REALTY LTD,EC Granted
SIA/HR/INFRA2/401472/2022,SEIAA/HR/2022/251,Haryana,Panchkula,,Date of Submission for EC: 27 Sep 2022 ,Date of Ec Granted : 17 Nov 2022,INFRA-2, TRIDENT HILLS PRIVATE LTD,EC Granted
SIA/HR/INFRA2/401340/2022,SEIAA/HR/2022/250,Haryana,Panchkula,,Date of Submission for EC: 27 Sep 2022 ,Date of Ec Granted : 17 Nov 2022,INFRA-2, TRIDENT HILLS PRIVATE LTD,EC Granted
SIA/HR/MIS/179845/2020,SEIAA/HR/19/217 hard copy to be submitted,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 04 Nov 2020 ,Date of Ec Granted : 26 Apr 2021,INFRA-2,ORRIS INFRASTRUCTURE PVT LTD.,EC Granted
SIA/HR/NCP/28780/2017,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 28 Aug 2018 ,INFRA-1,SUNVISION BUILDERS PVT LTD,Delisted
SIA/HR/NCP/28188/2017,SEIAA/HR/15/56 dated 31.08.2015,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 11 Jul 2018 ,INFRA-1,SPAZE TOWERS PVT LTD,Delisted
SIA/HR/MIS/31319/2019,,,,,Date of Submission for TOR: ,Date of Submission for EC: 21 Dec 2018 ,INFRA-2,MR LALIT KUMAR C/O MR JK LALWANI,Delisted
SIA/HR/MIS/272352/2022,SEIAA/HR/2022/209,Haryana,Palwal,Palwal,Date of Submission for EC: 13 Jun 2022 ,Date of Ec Granted : 18 Aug 2022,INFRA-2, V MART RETAIL LIMITED,EC Granted
SIA/HR/NCP/30704/2015,SEIAA/HR/15/234 dated 16.11.2015 you are advised t,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 09 Nov 2015 ,Date of Ec Granted : 01 May 2017,INFRA-1,RAMPRASTHA ESTATE PVT LTD,EC Granted
SIA/HR/NCP/30706/2015,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 27 Nov 2015 ,INFRA-1,JASMINE BUILDMART PVT LTD,Delisted
SIA/HR/INFRA2/401895/2022,SEIAA/HR/2022/228,Haryana,Gurgaon,,Date of Submission for EC: 30 Sep 2022 ,Date of Ec Granted : 17 Nov 2022,INFRA-2, AADARSHINI REAL ESTATE DEVELOPERS PRIVATE LIMITED,EC Granted
SIA/HR/NCP/59005/2016,SEIAA/HR/16/293 dated 14.09.2016,Haryana,Faridabad,Faridabad,Date of Submission for EC: 14 Sep 2016 ,Date of Ec Granted : 09 Nov 2017,INFRA-1,SUNRAYS INFRASTRUCTURE PVT LTD,EC Granted
