,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
8,5309,SIA/AP/MIN/55454/2020,AP MIN  CTR  04 2020  1791,M/s. Dolphin Rocks,M/S. DOLPHIN ROCKS,EC Granted,EC,
9,5310,SIA/AP/MIN/194728/2021,AP WG MIN 1  2021 2804,Dacharam  1 Sand Reach,"CHAIRMAN  COLLECTOR, DLSC",WithdrawEC,EC,
0,5311,SIA/AP/MIN/33171/2015,AP SKM 191 MIN 10 2015,M/s Freeworld Exports Pvt Ltd 2.68 Ha Colour granite mine,FREEWORLD EXPORTS PVT LTD,EC Granted,EC,
1,5312,SIA/AP/MIN/31164/2015,AP CTR 571 MIN 09 2015,K MUTHU RAJESH,K MUTHU REJESH,EC Granted,EC,
2,5313,SIA/AP/IND2/175352/2020,AP  CTR  IND 09 2020 2155,"M/s. Popular Molecules private limited, Unit- II","M/S. POPULAR MOLECULES PRIVATE LIMITED, UNIT- II",EC Granted,EC,
3,5314,SIA/AP/MIN/81603/2018,AP CTR MIN  01 2019 808,M/s B.K.R Granites,M/S. B.K.R GRANITES,EC Granted,EC,
4,5315,SIA/AP/MIN/52290/2016,,"Proposed Mining for M/s. Katti-Ma Exports Pvt.
Ltd. – Black Granite Quarry",MS KATTI MA EXPORTS PVT LTD,TransferToDEIAA,EC,
5,5316,SIA/AP/IND2/173127/2020,AP  KRI  IND 09 2020 2151,Expansion of Active Pharma Ingredients (Bulk Drugs and Intermediates) manufacturing unit by Andhra Medi Pharma India Pvt. Ltd,ANDHRA MEDI PHARMA INDIA PVT LTD,EC Granted,EC,
6,5317,SIA/AP/MIN/144812/2020,AP VSP MIN   02 2020 1737,Colour Granite Quarry,M/S. RISING SUN GRANITES,EC Granted - Processed offline,EC,
7,5318,SIA/AP/MIN/194998/2021,AP     NLR  MIN    4 2021 3111,Guntamadugu Krishnam raju,GUNTAMADUGU KRISHNAMRAJU,Delisted,EC,
8,5319,SIA/AP/MIN/143071/2020,AP CTR MIN   02 2020 1710,K. Mahesh Kumar,M/S. MAHESH KUMAR REDDY GRANITES,EC Granted - Processed offline,EC,
9,5320,SIA/AP/MIN/178429/2020,AP VZM  MIN 10 2020 2237,M/s Aditya Aggregates-Road Metal & Building Stone Quarry,M/S ADITYA AGGREGATES,EC Granted,EC,
0,5321,SIA/AP/MIN/87944/2018,,Sri. K. Chinnikrishnama Naidu,SRI K CHINNAKRISHNAMA NAIDU,Delisted,EC,
1,5322,SIA/AP/MIN/66785/2017,AP ANT MIN 07 2017 373,"M/s. Srida Industries Pvt.Ltd., 0.748 Hect.of Dolomite & Steatite Mine in Sy. No.237/1 & 733/1 of Kristipadu (V),Peddavaduguru (M),Anantapuramu (Dist),A.P.",MS SRIDA INDUSTRIES PVT LTD,EC Granted,EC,
2,5323,SIA/AP/MIN/35179/2015,AP SKM 267 MIN 12 2015,"M/s.MARGRA EXPORTS PVT.LTD., 5.378 Hectares of Colour Granite (Existing) Sy. No.01 of Addukonda Village, Tekkali Mandal, Sreekakualm District, Andhra Pradesh",MS MARGRA EXPORTS PVT LTD,Delisted,EC,
3,5324,SIA/AP/MIN/48498/2016,,Sri.D.Raja,D RAJU,TransferToDEIAA,EC,
4,5325,SIA/AP/MIN/56503/2016,AP NLR MIN 06 2016 125,"Sri Siva Kumar Reddy(Sy.no-1162,1163, & 1164, 6.97 Ha ) Silica Sand",SRI P SHIVAKUMAR REDDY,EC Granted,EC,
5,5326,SIA/AP/MIN/61590/2017,AP ANT MIN 01 2017 274,Sri K. Sreenivasa Reddy - 10.0 ha,SRI K. SREENIVASA REDDY,Delisted,EC,
6,5327,SIA/AP/IND2/157172/2020,AP KNL  IND 09 2020 2094,Establishment of Active Pharma Ingredients (Bulk Drug and Intermediates) manufacturing unit of capacity 3.5 TPD by Sumithra Laboratories Pvt. Ltd. Unit-I,SUMITHRA LABORATORIES,EC Granted - Processed offline,EC,
7,5328,SIA/AP/MIN/32036/2015,AP CTR MIN 03 2017 299,R.M.Eswara Naidu,RM ESWARA NAIDU,EC Granted,EC,
8,5329,SIA/AP/NCP/53993/2016,AP VSP CON 05 2016 91,MILLENIUM IT TOWER by  ANDHRA PRADESH INDUSTRIAL INFRASTRUCTURE CORPORATION LTD.,ANDHRA PRADESH INDUSTRIAL INFRA STRUCTURE CORPORATION,EC Granted,EC,
9,5330,SIA/AP/MIN/193552/2021,AP WG MIN 1  2021 2767,Thotakurru Sand Reach,"CHAIRMAN  COLLECTOR, DLSC",EC Granted,EC,
0,5331,SIA/AP/MIN/416314/2023,The project proponent requested to submit the    E,Sri P. Rajasekhar,RAJASEKHAR PALAMANGALAM,Delisted,EC,
1,5332,SIA/AP/MIN/428557/2023,AP/MIN/KNL/04/2022/4147,"M/s GMR Stone Crushers, Prop:Sri.G.Maddilety Reddy,",GMR STONE CRUSHER,Agenda Uploaded by SEAC,EC,
2,5333,SIA/AP/MIN/402072/2022,AP/VSP/MIN/11/2020/234,Smt M.A.R Kumari,SMT. M.A.R.KUMARI,WithdrawEC,EC,
3,5334,SIA/AP/INFRA2/408073/2022,,M/s. Ramakrishna Constructions -  Construction of Commercial Cum Residential Project,RAMAKRISHNA RUDRARAJU,WithdrawEC,EC,
4,5335,SIA/AP/MIN/424963/2023,AP/MIN/KDP/03/2022/4102,M/s. Planet Mines and Minerals – 24.992 Ha,RAMESH REDDY VENNAPUSA,Under examination of SEAC,EC,
5,5336,SIA/AP/MIN/429488/2023,AP/ VZM/ MIN/ 07/ 2021 / 3375,"Sri Rudraraju Vijaya Raju , Quartzite Mine , 8.0 Ha, Sy. No. 71, Gathada Village, Merakamudidam, Mandal, Vizianagaram District, A.P","SRI RUDRARAJU VIJAYA RAJU QUARTZITE MINE,8.0 HECTARES",Agenda Uploaded by SEAC,EC,
6,5337,SIA/AP/MIN/259805/2022,AP MIN  KDP 03 2022  4008,C Seetharami Reddy 4.815 Ha,SEETHARAMIREDDY CHILEKAMPALLI,EC Granted,EC,
7,5338,SIA/AP/MIN/78991/2012,AP MIN GNT 1 2021 2757,K SRINIVASA RAO,K SRINIVASA RAO,EC Granted,EC,
