,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
5,476,SIA/CG/MIN/145949/2020,OL/EC/MIN/SURGUJA/1210,Kapat Bahari Ordinary Stone Temporary Permit Quarry,KAPAT  BAHARI ORDINARY STONE TEMPORARY PERMIT QUARRY,EC Granted,EC,
6,477,SIA/CG/NCP/71240/2017,,"Office Campus,sec-24,Naya Raipur",NAYA RAIPUR DEVELOPMENT AUTHORITY,Delisted,EC,
7,478,SIA/CG/MIN/143064/2020,OL/EC/MIN/RAJNANDGAON/1173,Sangeeta Devi Rungta Dumerdihkala Limestone Mine,SANGEETA DEVI RUNGTA,Rejected by SEIAA,EC,
8,479,SIA/CG/MIN/93858/2019,OL/TOR/STONEMINE/KORIYA/771,Mudijhariya Ordinary Stone Quarry,M/S ISMILE TRADERS,EC Granted,EC,
9,480,SIA/CG/MIN/419965/2023,OL/EC/MIN/MAHASAMUND/1612,Sher & Salehbhatha mining Cluster,JIVRAJ CHANDRAKAR,Rejected by SEIAA,EC,
0,481,SIA/CG/MIN/33957/2015,OL/EC/STONEMINE/GARIYABANDH/206,M/s Tulesh Kumar Rajput (Ordinary Stone),TULESH KUMAR RAJPUT ORDINARY STONE,EC Granted,EC,
1,482,SIA/CG/MIN/40346/2019,OL/EC/MIN/RAJNANDGAON/930,PARESH KUMAR,PARESH KUMAR,EC Granted,EC,
2,483,SIA/CG/IND/220159/2021,OL/EC/IND/RAIPUR/1731,Agrawal Channel Mills (P) Limited,AGRAWAL CHANNEL MILLS (P) LIMITED,EC Granted - Processed offline,EC,
3,484,SIA/CG/MIN/218156/2021,OL/EC/MIN/GARIYABAND/1725,Majarkatta Ordinary Sand Mine Gariaband CG,MAJARKATTA ORDINARY SAND MINE GARIABAND,EC Granted,EC,
4,485,SIA/CG/MIN/213638/2021,OL/EC/LIMESTONE/BILASPUR/1690,JAIRAMNAGAR LIMESTONE QUARRY,SHRI TRILOK CHANDRA SHARMA,EC Granted,EC,
5,486,SIA/CG/MIN/34758/2019,OL/EC/LIMESTONE/DURG/829B,Gondpendri Limestone mine (Minor Mineral),SHRI NARENDRA CHATURVEDI LIMESTONE QUARRY GONDPENDRI DURG CG,EC Granted,EC,
6,487,SIA/CG/RIV/189552/2020,OL/EC/MIN/GARIABAND/1499,Upper Sikasar Reservoir Project,"GARIYABAND, WATER RESOURCE DIVISION, CG",Under examination of SEIAA after SEAC,EC,
7,488,SIA/CG/MIN/227292/2021,OL/EC/MIN/SUKMA/1794,Dhondhara Ordinary Stone Quarry (Temporary Permit),DHONDHARA ORDINARY STONE QUARRY (TEMPORARY PERMIT),EC Granted,EC,
8,489,SIA/CG/MIN/32542/2015,OL/EC/SANDMINE/MAHASAMUND/126,Kanekera Sand Mine,SARPANCH KANEKERA,EC Granted,EC,
9,490,SIA/CG/MIN/179556/2020,OL/EC/MIN/SURAJPUR/1426,Tiwaragudi Bricks Earthclay Quarry & Fix chimney Brick Plant,SHRI SANJAY KUMAR SAHU,EC Granted,EC,
0,491,SIA/CG/MIN/139339/2020,OL/EC/MIN/BBAZAAR/1149,Mohan Sand Mine of Gyandas Mahant,MOHAN SAND MINE OF GYANDAS MAHANT,EC Granted,EC,
