,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
4,4914,SIA/AP/MIN/35989/2015,AP CTR 605 MIN 12 2015,M/s. Sri Reddamma Devatha Granites - 3.893ha,M/S. SRI REDDAMMA DEVATHA GRANITES,EC Granted,EC,
5,4915,SIA/AP/MIN/48043/2016,AP KDP MIN 02 2016 36,"Proposed Mining for M/s. Prasanthi Granites
– Black Granite Quarry",MS PRASANTHI GRANITES,Delisted,EC,
6,4916,SIA/AP/MIN/50960/2016,,"Proposed Mining for Sri. B. Reddy Sekhar
– Black Granite Quarry",SRI B REDDY SEKHAR,TransferToDEIAA,EC,
7,4917,SIA/AP/MIN/31616/2015,AP NLR 246 MIN 10 2015,S Prakash Rao,S PRAKASH RAO,EC Granted,EC,
8,4918,SIA/AP/MIN/30895/2015,,Mining lease for White clay of Sri V V S Suresh,NAGI REDDY CONSTRUCTIONS,TransferToDEIAA,EC,
9,4919,SIA/AP/MIN/59658/2016,AP NLR MIN 11 2016 236,A.Venugopal Reddy,A VENUGOPAL REDDY,EC Granted,EC,
10,4920,SIA/AP/MIN/456176/2023,AP KNL MIN 12  2023 5525,Quarry Lease area over an extent of 2.270 hects of Venkata Sai Minerals,VENKATA SAI MINERALS,Under examination of SEAC,EC,
1,4921,SIA/AP/MIN/223378/2021,AP  KRI MIN 8 2021 3386,Sri M.Kutumba Reddy,SRI M. KUTUMBA REDDY-3.035,EC Granted,EC,
2,4922,SIA/AP/MIN/221247/2021,AP  ANT  MIN    7 2021 3364,M/s. Sri Panchamukhi Granites,M/S. SRI PANCHAMUKHI GRANITES,EC Granted,EC,
3,4923,SIA/AP/MIN/235733/2021,AP ANT  MIN 10 2021 3544,M/s Sandhya Mines and Minerals,SANDHYA MINES AND MINERALS,EC Granted,EC,
4,4924,SIA/AP/MIN/239989/2021,,Narasapuram Sand Reach-II of Hagari River,ADMG ANANTAPUR,WithdrawEC,EC,
5,4925,SIA/AP/MIN/54522/2016,AP VSP MIN 05 2016 101,MA Ratna Kumari,RATNA KUMARI,Rejection Letter Granted,EC,
6,4926,SIA/AP/MIN/418719/2023,AP  NLR MIN  2 2023 4935,M/s PKN Mining Company,PARDHASARADHI PAVULURU,EC Granted,EC,
7,4927,SIA/AP/MIN/51179/2016,,Sri P. Gopal,SRI P GOPAL,TransferToDEIAA,EC,
8,4928,SIA/AP/NCP/16887/2014,AP VSP CON 04 2016 80,industrial park krishnampalem,APIIC,EC Granted,EC,
9,4929,SIA/AP/MIN/34745/2015,AP KRI 91 MIN 12 2015,Papaya lanka Sad Reach,PAPAYA LANKA SAND REACH,EC Granted,EC,
10,4930,SIA/AP/MIN/452316/2023,AP  KKD MIN 11  2023 5378,Hanumagutti Sand reach,Royalty Inspector DMGO Kadapa,Under examination of SEAC,EC,
1,4931,SIA/AP/MIN/93113/2019,AP EG MIN  01 2019 820,M/s. APARNA ENTERPRISES LTD,M/S. APARNA ENTERPRISES LIMITED,EC Granted,EC,
