,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
5,206,SIA/PB/MIN/147925/2020,,"Bianpur Sand Mine, Beas River, Block No. –4, Hadbast No.–683, (River Bed Material)",M/S PRIME VISION INDUSTRIES PRIVATE LIMITED (MINE),Delisted,EC,
6,207,SIA/PB/NCP/56497/2016,SEIAA/PB/NCP/BC/EC/2016/23,HOMELAND MALL,A B ALOCOBEV P LIMITED,EC Granted,EC,
7,208,SIA/PB/MIS/103833/2019,,HLP GALLERIA,KCB INFRA,Delisted,EC,
8,209,SIA/PB/MIN/42368/2016,,M/s Faquir Chand & Co. BKO,MS FAQUIR CHAND AND CO BKO,Delisted,EC,
9,210,SIA/PB/MIN/42370/2016,,national bricks vill. paroul,MATIONAL BRICKS,Delisted,EC,
0,211,SIA/PB/NCP/72694/2018,SEIAA/PB/NCP/EC/2018/06,"Group Housing Project namely “Belliston Avenue” at Village Gazipur, Zirakpur, Distt. S.A.S Nagar, Punjab by M/s. GVT Infra",GVT INFRA,EC Granted,EC,
1,212,SIA/PB/IND2/19466/2016,,"Storage capacity expansion of IOCL Sangrur Terminal  plant at Jind Road, Sangrur , (Punjab)-148001",INDIAN OIL CORPORATION LTD PUNJAB,Delisted,EC,
2,213,SIA/PB/MIN/37386/2015,,AGGARWAL BRICKS MFG MINING SITE AT KOTKAPURA,AGGARWAL BRICKS MFG CO,Delisted,EC,
3,214,SIA/PB/MIN/59438/2016,,Mau Sahib Sand mining Project,GM CUM MINING OFFICER DIC PUNJAB,WithdrawEC,EC,
4,215,SIA/PB/MIN/48438/2016,,M/s Kay Kay Bhatha Vill.Jeewan Arain Teh. Guruharsahai Distt.Ferozepur,KAY KAY BHATHA,Delisted,EC,
5,216,SIA/PB/MIN/48254/2016,,M/s  Rajinder Kumar Raj Kumar BKO   Village Ghubaya Tehsil Jalalabad Distt. Fazilka  (Punjab),RAJINDERKUMARRAJKUMARBKO,Delisted,EC,
6,217,SIA/PB/MIN/49421/2016,,Shiv Bricks Company,SHIVBRICKSCOMPANY,Delisted,EC,
7,218,SIA/PB/MIN/37855/2016,,"BRICK EARTH MINING SITE (2.16 HECTARES) of M/s Shiv Shankar Bricks Manufactures Village-Bhunerheri, Tehsil and District-Patiala",SHIV SHANKER BRICKS MANUFACTURES,Delisted,EC,
