,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
0,691,SIA/OR/MIN/425438/2023,425438/805-MINB1/03-2023,APPLICATION FOR FRESH ENVIRONMENTAL CLEARANCE FOR DANKARI BLACK STONE QUARRY-1 OVER AN AREA 41.50 AC OR 16.795 HA  IN VILLAGE DANKARI UNDER DHARMASALA TAHSIL OF JAJPUR DISTRICT OF ODISHA,SWAGAT DAS,EC Granted,EC,
1,692,SIA/OR/IND2/16863/2015,16863/12-IND2/07-2016,,BHARAT PETROLEUM CORPORATION LIMITED SOMNATHPUR,EC Granted - Processed offline,EC,
2,693,SIA/OR/MIN/80960/2018,,Kudabaga stone quarry,MS SHREE BALAJI ENGICONS PVT LTD,Delisted,EC,
3,694,SIA/OR/IND2/213411/2021,,M/s. Bharat Petroleum Corporation Limited (BPCL),"M/S. BHARAT PETROLEUM CORPORATION LTD., ODISHA",Delisted,EC,
4,695,SIA/OR/MIN/237137/2021,237137/60-MINB2/11-2021,BANJIPALI SAND QUARRY,MR UMESH MAHAKUR,EC Granted,EC,
5,696,SIA/OR/MIN/62046/2017,62046/1793-NCM/01-2017,SIKHARPUR 1/A STONE QUARRY (CLUSTER),TRILOCHAN SAMANTARA,EC Granted,EC,
6,697,SIA/OR/MIN/38928/2016,,Kushabhadra river sand mine,ECOLOGICAL DEVELOPMENT CONSULTANCY PVT LTD,Delisted,EC,
7,698,SIA/OR/MIN/66728/2021,66728/90-MINB1/06-2022,"Patamunda manganese mine over an area of 43.532 Ha. At Village: Patamunda, Tahasil : Koida, District: Sundergarh, Odisha.",M/S  SUN  ALLOYS  &  MINERALS  LTD.,Deferred by SEAC,EC,
8,699,SIA/OR/MIN/253896/2022,253896/214-MINB2/01-2022,"Sasanga Sand Quarry 2, Sasanga over an area of 12.00 ac or 4.856 ha in village Sasanga of Champua Tahasil of Keonjhar district, Odisha.",TAHASILDAR CHAMPUA KEONJHAR,EC Granted,EC,
9,700,SIA/OR/MIN/255250/2022,,Proposal for grant of Environmental Clearance of Kendugufka Stone Quarry-II over an area of 3.00Acres or 1.214 Hectares in village Kendugufka under Kalahandi tahasil of Kalahandi district.,TAHASILDAR  KALAHANDI,Delisted,EC,
0,701,SIA/OR/IND2/23834/2018,23834/364-IND2/04-2018,"Production of 2.70 KLD Mahua Flower Based Country Liquor Manufacturing Unit, Out Still Shop,Malkangiri,Municipality ward No-14  at Malkangiri, Tahasil- Malkangiri, Dist- Malkangiri",RATANLAL PADMAVATI,EC Granted,EC,
1,702,SIA/OR/IND/73998/2010,73998/28-IND/04-2022,"Proposed Expansion of Existing FRP plant from 1.35 Lac TPA [Hot Rolled Coil (HRC) & Cold Rolled Coil (CRC)] to 5.85 Lac TPA Hot Rolled Coil (HRC) including existing 1.35 Lac TPA Cold Rolled Coil (CRC) at Villages Jamda and Jamda (Nimpali), Tehsil Hirakud, District Sambalpur (Odisha)",M/S. HINDALCO INDUSTRIES LIMITED,EC Granted,EC,
2,703,SIA/OR/MIN/256439/2022,256439/606-MINB2/02-2022,Ganjupadi Sand Quarry over an area of  12.355 Acres or 5.0 Hectares in Village- Ganjupadi under Balliguda Tahasil of Kandhamal District of Odisha,AMIT KUMAR NAYAK,EC Granted,EC,
3,704,SIA/OR/MIN/402094/2022,,"PROPOSAL FOR TRANSFER OF EC OF GOPINATHPUR - NUAGAON STONE QUARRY OVER AN AREA OF 5.00 ACRES / 2.023 HECTARES IN VILLAGE GOPINATHPUR - NUAGAON UNDER KEONJHAR TAHASIL, KEONJHAR, ODISHA",PRAMOD SAHOO,WithdrawEC,EC,
4,705,SIA/OR/MIN/60363/2016,60363/1738-NCM/11-2016,"BALANGA SAND BED,MAHUPURA",KRUPASINDHU SINGH,EC Granted,EC,
5,706,SIA/OR/IND2/23252/2018,23252/342-IND2/03-2018,Lebeda O.S. Shop,RITESHSAHU,EC Granted,EC,
6,707,SIA/OR/MIN/50958/2016,50958/1501-NCM/03-2016,"Kapilash Sand Quarry over an area of 5.518 ha in village Kapilash, Tahasil- Dharakote in Ganjam district of Odisha",CHIRANJIBI DASH,EC Granted - Processed offline,EC,
