,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
1906,SIA/RJ/MIN/205368/2021,15244,Expansion of Production capacity of Masonry Stone Mine,Rajasthan,Jaipur,Phulera (HQ.Sambhar),Date of Submission for EC: 24 Mar 2021 ,Date of Ec Granted : 24 Dec 2021,Non-Coal Mining,MS SANJAY STONE CRUSHER,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/205368/2021&pid=175121,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/205368/2021&type=EC&ID=175121
1907,SIA/RJ/MIN/49981/2016,,LIMESTONE (FLOORING) MINING PROJECT (ML No-74/2006),Rajasthan,Jaisalmer,Jaisalmer,Date of Submission for TOR: ,Date of Submission for EC: 19 Feb 2016 ,Non-Coal Mining,HUKAM SINGH,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/49981/2016&pid=13860,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/49981/2016&type=EC&ID=13860
1908,SIA/RJ/MIN/136675/2020,13469,Ball Clay Silica Sand Mining Project Ref. No. 2018100001491,Rajasthan,Bikaner,Kolayat,Date of Submission for EC: 15 Jan 2020 ,Date of Ec Granted : 19 Jan 2021,Non-Coal Mining,SHRI SUDESH SHARMA,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/136675/2020&pid=85677,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/136675/2020&type=EC&ID=85677
1909,SIA/RJ/MIN/136703/2020,13520,"“Rhyolite (Masonary Stone) Mining Project, Ref. No. 20191000010024”",Rajasthan,Jodhpur,Bilara,Date of Submission for EC: 20 Jan 2020 ,Date of Ec Granted : 19 Jan 2021,Non-Coal Mining,CHHAIL SINGH,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/136703/2020&pid=85686,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/136703/2020&type=EC&ID=85686
1910,SIA/RJ/IND2/167746/2020,481,Production of Drug Intermediate Meta Amino Formanilide by N. K. Synthesis Pvt. Ltd.,Rajasthan,Udaipur,Mavli,Date of Submission for EC: 14 Aug 2020 ,Date of Ec Granted : 17 Feb 2022,Industrial Projects - 2,N K SYNTHESIS PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/IND2/167746/2020&pid=123075,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/IND2/167746/2020&type=EC&ID=123075
1911,SIA/RJ/MIN/138116/2020,13495,M/S PACHIMI MARBLE UDHYOG MAKRANA,Rajasthan,Nagaur,Makrana,Date of Submission for EC: 22 Jan 2020 ,Date of Ec Granted : 19 Jan 2021,Non-Coal Mining,M/S PACHIMI MARBLE UDHYOG MAKRANA,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/138116/2020&pid=86027,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/138116/2020&type=EC&ID=86027
1912,SIA/RJ/MIN/51393/2016,,BINOTA-A Q.L. AREA PLOT NO.-125,Rajasthan,chittorgarh,Nimbahera,Date of Submission for TOR: ,Date of Submission for EC: 09 Mar 2016 ,Non-Coal Mining,BHERU LAL,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/51393/2016&pid=15140,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51393/2016&type=EC&ID=15140
1913,SIA/RJ/MIN/56705/2016,,QL NO 25 SHRI REWAT RAM BHALU A SAND STONE MINING PROJECT,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 25 Jun 2016 ,Non-Coal Mining,KP CONSULTANTS,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/56705/2016&pid=22838,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/56705/2016&type=EC&ID=22838
1914,SIA/RJ/MIN/56783/2016,,QL NO 1933 SHRI AMRIT LAL BHOMIYA JI KA THAN SAND STONE MINING PROJECT,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 28 Jun 2016 ,Non-Coal Mining,KP CONSULTANTS,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/56783/2016&pid=22914,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/56783/2016&type=EC&ID=22914
1915,SIA/RJ/MIN/52851/2016,,QL. NO. 1906 KERU SANDSTONE,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 13 Apr 2016 ,Non-Coal Mining,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/52851/2016&pid=17383,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/52851/2016&type=EC&ID=17383
