,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
10,4550,SIA/TG/NCP/59578/2016,,Dr. Sandhyala  Ananth Kumar,DR SANDHYALA ANANTH KUMAR,Delisted,EC,
1,4551,SIA/TG/MIN/75281/2018,,M/S SRI VINAYAKA MINERALS Acres 30.0 Gts,SRI VINAYAKA MINERALS,Delisted,EC,
2,4552,SIA/TG/MIN/420456/2023,SIA/TG/MIN/420456/2023,Sri G. Malakondaiah,G MALAKONDAIAH,Deferred by SEIAA,EC,
3,4553,SIA/TG/IND2/17850/2016,,Suven Life Sciences Limited,V Murali Krishna Prasad,Pending at PP due to eds,EC,
4,4554,SIA/TG/MIN/415980/2023,SIA/TG/MIN/415980/2023,"Assistant Director of Mines & Geology, Mahabubnagar, 1.94 ha.",VIJAY GURRAM,Delisted,EC,
5,4555,SIA/TG/NCP/70712/2017,SIA/TG/NCP/70712/2017,M/s Praneeth Group,M/S PRANEETH GROUP,EC Granted - Processed offline,EC,
6,4556,SIA/TG/INFRA2/432215/2023,SIA/TG/INFRA2/432215/2023,Serene Skies by M/s. Sree Srinivasa Developers,SREE SRINIVASA DEVELOPERS,EC Granted,EC,
7,4557,SIA/TG/NCP/58530/2016,SIA/TG/NCP/58530/2016,Hyderabad City Police Commissionerate Headquarters and Integrated Command and Control Centre.,HYDERABAD CITY POLICE COMMISSIONERATE HEAD QUARTERS BUILDING AND INTERGRATED COMMAND AND CONTROL CENTRE,EC Granted,EC,
8,4558,SIA/TG/MIN/62026/2017,,proposed for Building metal & Road Metal of Sri M. A. Nayeem,SRI  M. A. NAYEEM,TransferToDEIAA,EC,
9,4559,SIA/TG/CMIN/428734/2023,SIA/TG/CMIN/428734/2023,Ravindra Khani - 5 (RK-5) Incline Underground Coal Mine Expansion Project,THE SINGARENI COLLIERIES CO LTD,Under examination of SEIAA after SEAC,EC,
10,4560,SIA/TG/MIN/432848/2023,SIA/TG/MIN/432848/2023,M/s. Srimantha Rocks -black granite quarry-1.0 ha -Granite recovery@2738.5 m3/annum,SRIMANTHA ROCKS,EC Granted,EC,
1,4561,SIA/TG/MIS/191128/2021,SIA/TG/MIS/191128/2021,Nikhil Sai Krishna Developers,NIKHIL SAI KRISHNA DEVELOPERS,EC Granted,EC,
2,4562,SIA/TG/MIS/120583/2019,,IRA BLOSSOM FIELDS,IRAREALITY,WithdrawEC,EC,
3,4563,SIA/TG/MIS/158511/2020,SIA/TG/MIS/158511/2020,M/s. Meenakshi Infrastructures Pvt Ltd,M/S. MEENAKSHI INFRASTRUCTURES PVT LTD,EC Granted,EC,
4,4564,SIA/TG/MIN/157139/2020,SIA/TG/MIN/157139/2020,M/s. Manikanta Sai Granites,M/S. MANIKANTA SAI GRANITES,EC Granted,EC,
5,4565,SIA/TG/MIS/157381/2020,SIA/TG/MIS/157381/2020,Stargaze properties Private Limited,STARGAZE PROPERTIES PRIVATE LIMITED,EC Granted,EC,
6,4566,SIA/TG/MIS/157401/2020,SIA/TG/MIS/157401/2020,PHOENIX GLOBAL SPACES PVT LTD,PHOENIX GROUP,EC Granted,EC,
