State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Kerala,6,103,1977,3,3,0,5,K.R. HARIPAD,M,IND,102,,,71944,89071,HARIPAD,GEN,,,5,80.77,0.14,yes,0,0,2.5,AEKL109175,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,104,1977,3,3,0,1,THUNDATHIE KUNJUKRISHNA PILLAI,M,INC,29742,,,64096,81851,KAYAMKULAM,GEN,,,3,78.31,46.4,no,5087,7.94,2.56,AEKL109176,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,104,1977,3,3,0,2,P.A. HARIS P.K. KUNJU,M,BLD,24655,,,64096,81851,KAYAMKULAM,GEN,,,3,78.31,38.47,no,14956,23.33,2.56,AEKL109177,National Party,1711,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,104,1977,3,3,0,3,T.V. VIJAYARAJAN,M,IND,9699,,,64096,81851,KAYAMKULAM,GEN,,,3,78.31,15.13,yes,0,0,2.56,AEKL109178,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,105,1977,3,3,0,1,E. JOHN JACOB,M,KEC,31548,,,58255,76642,THIRUVALLA,GEN,,,6,76.01,54.16,no,6975,11.97,2.13,AEKL109179,State-based Party,4807,FALSE,2,KEC,4838,THIRUVALLA,TRUE,FALSE,2,TRUE,TRUE,TRUE,,,,,,State Assembly Election (AE)
Kerala,6,105,1977,3,3,0,2,JOHN JACOB VALLAKKALIL,M,KCP,24573,,,58255,76642,THIRUVALLA,GEN,,,6,76.01,42.18,no,23274,39.95,2.13,AEKL109180,Local Party,4833,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,105,1977,3,3,0,3,VENGAL P.K. MATHEW,M,IND,1299,,,58255,76642,THIRUVALLA,GEN,,,6,76.01,2.23,yes,892,1.53,2.13,AEKL109747,Independents,10809,FALSE,2,ISP,3995,THIRUVALLA,TRUE,FALSE,0,FALSE,FALSE,TRUE,,,,,,State Assembly Election (AE)
Kerala,6,105,1977,3,3,0,4,K. KARUNAKARA PILLAI,M,IND,407,,,58255,76642,THIRUVALLA,GEN,,,6,76.01,0.7,yes,182,0.31,2.13,AEKL109182,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,105,1977,3,3,0,5,SAMUEL CHERIAN,M,IND,225,,,58255,76642,THIRUVALLA,GEN,,,6,76.01,0.39,yes,22,0.04,2.13,AEKL109183,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,105,1977,3,3,0,6,MATHAI CHACKO,M,IND,203,,,58255,76642,THIRUVALLA,GEN,,,6,76.01,0.35,yes,0,0,2.13,AEKL109184,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,106,1977,3,3,0,1,T.S. JOHN,M,KEC,33967,,,54946,75579,KALLOOPPARA,GEN,,,7,72.7,61.82,no,16794,30.56,2.08,AEKL103949,State-based Party,4807,TRUE,2,KEC,4838,KALLOOPPARA,TRUE,FALSE,2,TRUE,TRUE,TRUE,,,,,,State Assembly Election (AE)
Kerala,6,106,1977,3,3,0,2,E.K. KURIAKOSE,M,KCP,17173,,,54946,75579,KALLOOPPARA,GEN,,,7,72.7,31.25,no,15000,27.3,2.08,AEKL109192,Local Party,4833,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,106,1977,3,3,0,3,GEORGE VARGHESE,M,IND,2173,,,54946,75579,KALLOOPPARA,GEN,,,7,72.7,3.95,yes,1308,2.38,2.08,AEKL109193,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,106,1977,3,3,0,4,A. MARET,M,IND,865,,,54946,75579,KALLOOPPARA,GEN,,,7,72.7,1.57,yes,463,0.84,2.08,AEKL109194,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,106,1977,3,3,0,5,M.D. KUNJOONJU SHASTRI,M,IND,402,,,54946,75579,KALLOOPPARA,GEN,,,7,72.7,0.73,yes,172,0.31,2.08,AEKL109195,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,106,1977,3,3,0,6,CHRISTUDAS,M,IND,230,,,54946,75579,KALLOOPPARA,GEN,,,7,72.7,0.42,yes,94,0.17,2.08,AEKL109196,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,106,1977,3,3,0,7,M.D. JANAMMA,F,IND,136,,,54946,75579,KALLOOPPARA,GEN,,,7,72.7,0.25,yes,0,0,2.08,AEKL109197,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,107,1977,3,3,0,1,M.K. HEMACHANDRAN,M,INC,35482,,,58821,76518,ARANMULA,GEN,,,4,76.87,60.32,no,14355,24.4,2.04,AEKL110797,National Party,3482,TRUE,3,INC,3482,KRISHNAPURAM,FALSE,TRUE,2,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,107,1977,3,3,0,2,P.N. CHANDRASENAN,M,IND,21127,,,58821,76518,ARANMULA,GEN,,,4,76.87,35.92,no,19436,33.04,2.04,AEKL110218,Independents,10809,TRUE,3,IND,10809,ARANMULA,TRUE,TRUE,2,FALSE,TRUE,TRUE,,,,,,State Assembly Election (AE)
Kerala,6,107,1977,3,3,0,3,PERINGALA BALAKRISHNAN,M,IND,1691,,,58821,76518,ARANMULA,GEN,,,4,76.87,2.87,yes,1170,1.99,2.04,AEKL109200,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,107,1977,3,3,0,4,RAMAKRISHNA PILLAI,M,IND,521,,,58821,76518,ARANMULA,GEN,,,4,76.87,0.89,yes,0,0,2.04,AEKL109201,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,108,1977,3,3,0,1,THAKAPPAN PILLAI,M,IND,33909,,,63824,81710,CHENGANNUR,GEN,,,4,78.11,53.13,no,6553,10.27,2.17,AEKL109202,Independents,10809,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,108,1977,3,3,0,2,K.R. SARASWATHI AMMA,F,KCP,27356,,,63824,81710,CHENGANNUR,GEN,,,4,78.11,42.86,no,25206,39.49,2.17,AEKL110739,Local Party,4833,TRUE,2,KC,4807,CHENGANNUR,TRUE,FALSE,1,TRUE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,108,1977,3,3,0,3,V. VISWANATHAN,M,IND,2150,,,63824,81710,CHENGANNUR,GEN,,,4,78.11,3.37,yes,1741,2.73,2.17,AEKL109204,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,108,1977,3,3,0,4,P.P. MATHEW,M,IND,409,,,63824,81710,CHENGANNUR,GEN,,,4,78.11,0.64,yes,0,0,2.17,AEKL107071,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,109,1977,3,3,0,1,BHASKARAN NAIR,M,IND,35103,,,66621,86260,MAVELIKARA,GEN,,,4,77.23,52.69,no,8793,13.2,2.22,AEKL109206,Independents,10809,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,109,1977,3,3,0,2,S. GOVINDA KURUP,M,CPM,26310,,,66621,86260,MAVELIKARA,GEN,,,4,77.23,39.49,no,21364,32.07,2.22,AEKL105966,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,109,1977,3,3,0,3,K. VISWANATHAN,M,IND,4946,,,66621,86260,MAVELIKARA,GEN,,,4,77.23,7.42,yes,4684,7.03,2.22,AEKL109714,Independents,10809,TRUE,2,IND,10809,VAIKOM,FALSE,TRUE,0,FALSE,FALSE,TRUE,,,,,,State Assembly Election (AE)
Kerala,6,109,1977,3,3,0,4,KESHVA PILLAI,M,IND,262,,,66621,86260,MAVELIKARA,GEN,,,4,77.23,0.39,yes,0,0,2.22,AEKL109209,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,110,1977,3,3,0,1,DAMODARAN KALASSERY,M,INC,36938,,,73097,90481,PANDALAM,SC,,,5,80.79,50.53,no,5174,7.08,2.22,AEKL107087,National Party,3482,TRUE,2,INC,3482,PANDALAM,TRUE,TRUE,2,FALSE,TRUE,TRUE,,,,,,State Assembly Election (AE)
Kerala,6,110,1977,3,3,0,2,V. KESAVAN,M,CPM,31764,,,73097,90481,PANDALAM,SC,,,5,80.79,43.45,no,27926,38.2,2.22,AEKL107982,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,110,1977,3,3,0,3,P.C. KUNJACHAN,M,IND,3838,,,73097,90481,PANDALAM,SC,,,5,80.79,5.25,yes,3390,4.64,2.22,AEKL109212,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,110,1977,3,3,0,4,K.V. ACHUTHAN,M,IND,448,,,73097,90481,PANDALAM,SC,,,5,80.79,0.61,yes,339,0.46,2.22,AEKL110751,Independents,10809,TRUE,2,KC,4807,PANDALAM,TRUE,FALSE,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,110,1977,3,3,0,5,M. MADHAVAN,M,IND,109,,,73097,90481,PANDALAM,SC,,,5,80.79,0.15,yes,0,0,2.22,AEKL109214,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,111,1977,3,3,0,1,K.A. MATHEW,M,KEC,32530,,,57179,74532,RANNI,GEN,,,6,76.72,56.89,no,9295,16.26,2.04,AEKL109215,State-based Party,4807,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,111,1977,3,3,0,2,F. THOMAS KUTTIKAYAM,M,KCP,23235,,,57179,74532,RANNI,GEN,,,6,76.72,40.64,no,22556,39.45,2.04,AEKL109216,Local Party,4833,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,111,1977,3,3,0,3,RAMAN THEVAN,M,IND,679,,,57179,74532,RANNI,GEN,,,6,76.72,1.19,yes,336,0.59,2.04,AEKL109217,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,111,1977,3,3,0,4,IDIKULA IDIKULA VAYALA,M,IND,343,,,57179,74532,RANNI,GEN,,,6,76.72,0.6,yes,130,0.23,2.04,AEKL109218,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,111,1977,3,3,0,5,T. BALAKRISHNA,M,IND,213,,,57179,74532,RANNI,GEN,,,6,76.72,0.37,yes,34,0.06,2.04,AEKL109219,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,111,1977,3,3,0,6,JOSE CHALUPARAMBIL,M,IND,179,,,57179,74532,RANNI,GEN,,,6,76.72,0.31,yes,0,0,2.04,AEKL109220,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,112,1977,3,3,0,1,GEORGE MATHEW,M,KEC,34853,,,65539,82812,PATHANAMTHITTA,GEN,,,2,79.14,53.18,no,4167,6.36,2,AEKL109221,State-based Party,4807,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,112,1977,3,3,0,2,K.K. NAIR,M,IND,30686,,,65539,82812,PATHANAMTHITTA,GEN,,,2,79.14,46.82,no,0,0,2,AEKL110238,Independents,10809,TRUE,3,IND,10809,CHALAKUDY | PATHANAMTHITTA,TRUE,TRUE,2,FALSE,TRUE,TRUE,,,,,,State Assembly Election (AE)
Kerala,6,113,1977,3,3,0,1,P.J. THOMAS,M,INC,30714,,,61420,76434,KONNI,GEN,,,3,80.36,50.01,no,437,0.71,2.04,AEKL110763,National Party,3482,TRUE,4,INC,3482,KONNI,TRUE,TRUE,3,FALSE,TRUE,TRUE,,,,,,State Assembly Election (AE)
Kerala,6,113,1977,3,3,0,2,R.C. UNNITHAN,M,CPM,30277,,,61420,76434,KONNI,GEN,,,3,80.36,49.3,no,29848,48.6,2.04,AEKL109786,National Party,14635,TRUE,2,CPM,14635,KONNI,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,State Assembly Election (AE)
Kerala,6,113,1977,3,3,0,3,C.K. NARAYANAN,M,IND,429,,,61420,76434,KONNI,GEN,,,3,80.36,0.7,yes,0,0,2.04,AEKL109225,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,114,1977,3,3,0,1,E.K. PILLAI,M,CPI,30927,,,61851,77979,PATHANAPURAM,GEN,,,4,79.32,50,no,791,1.28,2.04,AEKL108646,National Party,2444,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,114,1977,3,3,0,2,A. GEORGE,M,KCP,30136,,,61851,77979,PATHANAPURAM,GEN,,,4,79.32,48.72,no,29738,48.08,2.04,AEKL109227,Local Party,4833,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,114,1977,3,3,0,3,L. SOLOMAN,M,IND,398,,,61851,77979,PATHANAPURAM,GEN,,,4,79.32,0.64,yes,8,0.01,2.04,AEKL109228,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,114,1977,3,3,0,4,C. RAVEENDRAN,M,IND,390,,,61851,77979,PATHANAPURAM,GEN,,,4,79.32,0.63,yes,0,0,2.04,AEKL109229,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,115,1977,3,3,0,1,P.K. SREENJVASAN,M,CPI,33870,,,64933,82724,PUNALOOR,GEN,,,3,78.49,52.16,no,3202,4.93,2.04,AEKL109230,National Party,2444,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,115,1977,3,3,0,2,V. BHARATHAN,M,CPM,30668,,,64933,82724,PUNALOOR,GEN,,,3,78.49,47.23,no,30273,46.62,2.04,AEKL109792,National Party,14635,TRUE,3,CPM,14635,PUNALOOR,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,State Assembly Election (AE)
Kerala,6,115,1977,3,3,0,3,P.A. ITTY,M,IND,395,,,64933,82724,PUNALOOR,GEN,,,3,78.49,0.61,yes,0,0,2.04,AEKL109232,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,116,1977,3,3,0,1,CHANDRASEKHARAN NAIR,M,CPI,31906,,,53294,69540,CHADAYAMANGALAM,GEN,,,3,76.64,59.87,no,11687,21.93,2,AEKL105145,National Party,2444,TRUE,2,CPI,2444,KOTTARAKARA,FALSE,TRUE,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,116,1977,3,3,0,2,N. SUNDARESAN,M,CPM,20219,,,53294,69540,CHADAYAMANGALAM,GEN,,,3,76.64,37.94,no,19050,35.75,2,AEKL109234,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,116,1977,3,3,0,3,G. GURUDAS,M,IND,1169,,,53294,69540,CHADAYAMANGALAM,GEN,,,3,76.64,2.19,yes,0,0,2,AEKL109235,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,117,1977,3,3,0,1,R. BALAKRISHAN PILLAI,M,KCP,37253,,,60712,72969,KOTTARAKARA,GEN,,,4,83.2,61.36,no,14155,23.31,1.92,AEKL106010,Local Party,4833,TRUE,4,KEC,4838,KOTTARAKARA,TRUE,FALSE,2,TRUE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,117,1977,3,3,0,2,KOTTARA GOPALKRISHAN,M,INC,23098,,,60712,72969,KOTTARAKARA,GEN,,,4,83.2,38.05,no,22803,37.56,1.92,AEKL109237,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,117,1977,3,3,0,3,PUTHOOR MAHESH,M,IND,295,,,60712,72969,KOTTARAKARA,GEN,,,4,83.2,0.49,yes,229,0.38,1.92,AEKL109238,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,117,1977,3,3,0,4,SACHIDANANDAN,M,IND,66,,,60712,72969,KOTTARAKARA,GEN,,,4,83.2,0.11,yes,0,0,1.92,AEKL109239,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,118,1977,3,3,0,1,BHARGAVI THANKAPPAN,F,CPI,33941,,,58811,75039,NEDUVATHUR,SC,,,13,78.37,57.71,no,11922,20.27,2.13,AEKL109240,National Party,2444,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,118,1977,3,3,0,2,VETTIKAVALA KOCHUKUNJU,M,BLD,22019,,,58811,75039,NEDUVATHUR,SC,,,13,78.37,37.44,no,21496,36.55,2.13,GEKL20522,National Party,1711,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,118,1977,3,3,0,3,MARANAD NARAYANAN,M,IND,523,,,58811,75039,NEDUVATHUR,SC,,,13,78.37,0.89,yes,15,0.03,2.13,AEKL109242,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,118,1977,3,3,0,4,K. SUDHAKARAN,M,IND,508,,,58811,75039,NEDUVATHUR,SC,,,13,78.37,0.86,yes,106,0.18,2.13,AEKL905612,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,118,1977,3,3,0,5,A. KOCHUKARAMBAN,M,IND,402,,,58811,75039,NEDUVATHUR,SC,,,13,78.37,0.68,yes,61,0.1,2.13,AEKL109244,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,118,1977,3,3,0,6,KOTTAKUZHY SUKUMARAN,M,IND,341,,,58811,75039,NEDUVATHUR,SC,,,13,78.37,0.58,yes,95,0.16,2.13,AEKL109245,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,118,1977,3,3,0,7,N.S. PURUSHOTHAMAN,M,IND,246,,,58811,75039,NEDUVATHUR,SC,,,13,78.37,0.42,yes,25,0.04,2.13,AEKL109246,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,118,1977,3,3,0,8,KADAMANKODE BHASKARAN,M,IND,221,,,58811,75039,NEDUVATHUR,SC,,,13,78.37,0.38,yes,58,0.1,2.13,AEKL109247,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,118,1977,3,3,0,9,K. KUNJU KUNJU,M,IND,163,,,58811,75039,NEDUVATHUR,SC,,,13,78.37,0.28,yes,28,0.05,2.13,AEKL109248,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,118,1977,3,3,0,10,K. KUTTAN KUNJAN,M,IND,135,,,58811,75039,NEDUVATHUR,SC,,,13,78.37,0.23,yes,20,0.03,2.13,AEKL109249,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,118,1977,3,3,0,11,V.K. VIJAYAN,M,IND,115,,,58811,75039,NEDUVATHUR,SC,,,13,78.37,0.2,yes,2,0,2.13,AEKL109250,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,118,1977,3,3,0,12,RAGHUVAN RAMAN,M,IND,113,,,58811,75039,NEDUVATHUR,SC,,,13,78.37,0.19,yes,29,0.05,2.13,AEKL109251,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,118,1977,3,3,0,13,A. RAGHAVAN,M,IND,84,,,58811,75039,NEDUVATHUR,SC,,,13,78.37,0.14,yes,0,0,2.13,AEKL108711,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,119,1977,3,3,0,1,THENNALA BALAKRISHNA PILLAI,M,INC,31214,,,57768,71546,ADOOR,GEN,,,5,80.74,54.03,no,7388,12.79,2.17,AEKL109253,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,119,1977,3,3,0,2,MATHEW MUTHALALI,M,KCP,23826,,,57768,71546,ADOOR,GEN,,,5,80.74,41.24,no,21764,37.67,2.17,AEKL109254,Local Party,4833,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,119,1977,3,3,0,3,P.V. MATHEW,M,IND,2062,,,57768,71546,ADOOR,GEN,,,5,80.74,3.57,yes,1562,2.7,2.17,AEKL109255,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,119,1977,3,3,0,4,THOTTATHIL MUNRALI,M,IND,500,,,57768,71546,ADOOR,GEN,,,5,80.74,0.87,yes,334,0.58,2.17,AEKL109256,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,119,1977,3,3,0,5,N. RAMANUJAN,M,IND,166,,,57768,71546,ADOOR,GEN,,,5,80.74,0.29,yes,0,0,2.17,AEKL109257,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,120,1977,3,3,0,1,KALLADA NARAYANAN,M,RSP,43347,,,68450,87416,KUNNATHUR,SC,,,2,78.3,63.33,no,18244,26.65,1.89,AEKL109258,State-based Party,12053,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,120,1977,3,3,0,2,C.K. THANKAPPAN,M,CPM,25103,,,68450,87416,KUNNATHUR,SC,,,2,78.3,36.67,no,0,0,1.89,AEKL108663,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,121,1977,3,3,0,1,P.M. SHERIFF,M,CPI,29739,,,62211,80296,KARUNAGAPALLY,GEN,,,3,77.48,47.8,no,5484,8.82,2.5,AEKL109260,National Party,2444,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,121,1977,3,3,0,2,C.P. KARUNNAKARAN PILLAI,M,CPM,24255,,,62211,80296,KARUNAGAPALLY,GEN,,,3,77.48,38.99,no,16038,25.78,2.5,AEKL108667,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,121,1977,3,3,0,3,T.V. GOPI,M,IND,8217,,,62211,80296,KARUNAGAPALLY,GEN,,,3,77.48,13.21,yes,0,0,2.5,AEKL109262,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,122,1977,3,3,0,1,BABY JOHN,M,RSP,36892,,,60660,76600,CHAVARA,GEN,,,7,79.19,60.82,no,19309,31.83,2.22,GEKL16736,State-based Party,12053,TRUE,3,RSP,12053,KARUNAGAPALLY,FALSE,TRUE,3,FALSE,TRUE,TRUE,,,,,,State Assembly Election (AE)
Kerala,6,122,1977,3,3,0,2,A. NOORUNDIN KUNJU,M,IND,17583,,,60660,76600,CHAVARA,GEN,,,7,79.19,28.99,no,14133,23.3,2.22,AEKL109264,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,122,1977,3,3,0,3,N. KIRSHNAN KUTTY,M,IND,3450,,,60660,76600,CHAVARA,GEN,,,7,79.19,5.69,yes,2082,3.43,2.22,AEKL109265,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,122,1977,3,3,0,4,VARGHESE GEORGE,M,IND,1368,,,60660,76600,CHAVARA,GEN,,,7,79.19,2.26,yes,509,0.84,2.22,AEKL109266,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,122,1977,3,3,0,5,J. VINCENT KEKKAS,M,IND,859,,,60660,76600,CHAVARA,GEN,,,7,79.19,1.42,yes,421,0.69,2.22,AEKL109267,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,122,1977,3,3,0,6,CHAVARA SURENDRAN PILLAI,M,IND,438,,,60660,76600,CHAVARA,GEN,,,7,79.19,0.72,yes,368,0.61,2.22,AEKL109268,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,122,1977,3,3,0,7,CHAVARA T. KUNJU KUNJU,M,IND,70,,,60660,76600,CHAVARA,GEN,,,7,79.19,0.12,yes,0,0,2.22,AEKL109269,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,123,1977,3,3,0,1,A.A. RASHIM,M,INC,29758,,,59937,74875,KUNDARA,GEN,,,4,80.05,49.65,no,396,0.66,2.04,AEKL109270,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,6,123,1977,3,3,0,2,V.V. JOSEPH,M,IND,29362,,,59937,74875,KUNDARA,GEN,,,4,80.05,48.99,no,28815,48.08,2.04,AEKL110918,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
