,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
6,1097,SIA/AS/MIN/250060/2022,,GANAKGHULI VILLAGE PATTA LAND BRICK EARTH MINING PERMIT AREA FOR RMB BRICKS,ABDUL MOTLEB,Delisted,EC,
7,1098,SIA/AS/MIN/290599/2022,SEIAA.3125/2022,SHIGHAGRI HILL STONE QUARRY NO 2,KURBAN AHMED,EC Granted,EC,
8,1099,SIA/AS/MIN/413636/2023,SEIAA. 3315/2023,KATAKHAL SAND MINNING CONTRACT UNIT-3,SALIM LASKAR,EC Granted,EC,
9,1100,SIA/AS/INFRA2/416615/2023,SEIAA. 3377/2023,Protech Garchuk(Proposed R.C.C residential cum commercial building at Guwahati),PROTECH PLANNERS,EC Granted,EC,
0,1101,SIA/AS/MIN/409342/2022,SEIAA. 3285/2022,KHUDNABARI VILLAGE GOVT. LAND ORDINARY CLAY MINING AREA,PRABHAT PATHAK,EC Granted,EC,
1,1102,SIA/AS/MIN/433671/2023,,Desang River Sand Mining Permit Area N (Nangolamora),SIBSAGAR TERRITORIAL FOREST DIVISION,Pending at PP due to eds,EC,
2,1103,SIA/AS/MIN/179925/2020,,KHATUWAL BRICK EARTH PERMIT AREA,M/S D.L. BRICKS,Delisted,EC,
3,1104,SIA/AS/MIS/180129/2020,SEIAA.1467/2020,Daigrung Sand Gravel Mahal,M P AGARWALA,EC Granted,EC,
4,1105,SIA/AS/MIN/188855/2020,SEIAA.1526/2021,SHOWPUR VILLAGE PATTA LAND ORDINARY EARTH MINING PERMIT AREA,SRI ZIARUL ISLAM,EC Granted,EC,
5,1106,SIA/AS/MIN/189124/2020,SEIAA.1803/2021,Hatigarh Balijan Gaon Brick Earth Mining Permit Area,M/S VIP BRICK FIELD,EC Granted,EC,
6,1107,SIA/AS/MIN/189654/2020,SEIAA.1505/2021,"Dikhow River Stone Mining Permit Area, “H” (1)",SANJIB  DAS,EC Granted,EC,
7,1108,SIA/AS/MIN/231475/2021,SEIAA.1871/2021,Kanipur P.P. Land Mining Contract Area,ABBAS ALI & 27 OTHERS,EC Granted,EC,
8,1109,SIA/AS/MIN/403374/2022,SEIAA. 3183/2022,Garumarachar Part I mahal,MRINAL ROY,EC Granted,EC,
9,1110,SIA/AS/MIN/422743/2023,SEIAA. 3500/2023,M/S TATA BRICK INDUSTRY MINING PERMIT AERA,BIPUL BHUYAN,Under examination of SEAC,EC,
0,1111,SIA/AS/MIN/429237/2023,SEIAA3460/2023,Choraikhosra Champabati River Sand & Gravel Mahal,ALONGBAR BASUMATARY,EC Granted,EC,
1,1112,SIA/AS/MIS/128993/2019,,JOKAI CHENGAMARI GAON PP LAND ORDINARY EARTH MINING,M/S MILAN DUTTA BLACKBERRY OVERSEAS PVT. LTD ALPHA THERM LTD.(JV),EC Granted - Processed offline,EC,
2,1113,SIA/AS/MIS/143331/2020,,Lepetkotta Gaon (B. P. L. Bricks) Brick Earth Mining Permit Area,B.P.L. BRICK FIELD,Delisted,EC,
3,1114,SIA/AS/MIN/221333/2021,SEIAA.1815/2021,LANGKHANG P.P. LAND STONE MCA,SRI LIP TERANG.,EC Granted,EC,
4,1115,SIA/AS/MIN/148467/2020,,Killing-Umsiang River Confluence MCA,TONMOY DAS,Delisted,EC,
5,1116,SIA/AS/MIN/247233/2021,SEIAA.1979/2021,RANGANADI RIVER MINING PERMIT AREA FOR ORDINARY CLAY ( Y-SCHEDULE MINERAL) NEAR POHUMORA AHOM,LAKHI CHUTIA,EC Granted,EC,
6,1117,SIA/AS/MIN/247228/2021,SEIAA.1919/2021,Dirgheswari Ordinary Earth Mining Permit Area,VINOD KR. SHARMA,EC Granted,EC,
7,1118,SIA/AS/MIN/245325/2021,,PATTA LAND ORDINARY EARTH MINING PERMIT AREA AT PURONI JAMUGURI VILLAGE,SAILAJA-ANIL JV,Delisted,EC,
8,1119,SIA/AS/MIN/413858/2023,SEIAA.3392/2023,JHANJI RIVER AZARGURI SAND MINING PERMIT AREA,BROJEN BORUAH,EC Granted,EC,
9,1120,SIA/AS/MIN/408166/2022,,Gumi Bankakata Village Patta Land Brick Earth Mining Permit Area,MAHAMMAD SEIKH,Pending at PP due to eds,EC,
0,1121,SIA/AS/MIN/412605/2022,,Panijani Sand Gravel Mahal,PRADIP BASUMATARY,Pending at PP due to eds,EC,
1,1122,SIA/AS/MIN/416246/2023,,Borogaon P.P. Land Mining Permit Area,REZAUL ISLAM,Pending at PP due to eds,EC,
2,1123,SIA/AS/MIN/434206/2023,,1.82 Ha Dikrong River Bagan Nallah Sand & Gravel Mining Permit Area,M/S. S.P. SINGLA CONSTRUCTIONS PVT. LTD,Under examination of SEIAA,EC,
3,1124,SIA/AS/MIS/159770/2020,SEIAA.1405/2020,GOVT. LAND ORDINARY EARTH MINING PERMIT AREA AT SILSAKO BEEL UNDER GMDA,SRI SANTI KUMAR SINGHA,EC Granted,EC,
