,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
2300,SIA/OR/MIN/41771/2016,41771/1227-NCM/01-2016,Orissa,Jajpur,Dharmasala,Date of Submission for TOR: ,Date of Submission for EC: 20 Jan 2016 ,Non-Coal Mining,DHRUBANANDA PRADHAN,Delisted
2301,SIA/OR/MIN/226830/2021,226830/24-MINB2/08-2021,Orissa,Khordha,Khordha,Date of Submission for EC: 04 Sep 2021 ,Date of Ec Granted : 23 Nov 2021,Non-Coal Mining,SMT. PRAVASINI MOHANTY,EC Granted
2302,SIA/OR/MIN/253332/2022,253332/546-MINB1/02-2022,Orissa,Jajpur,Dharmasala,Date of Submission for EC: 22 Feb 2022 ,Date of Ec Granted : 04 May 2022,Non-Coal Mining,MRUTYUNJAY DEO,EC Granted
2303,SIA/OR/MIS/69018/2020,69018/04-MIS/11-2021,Orissa,Dhenkanal,Parajang,Date of Submission for EC: 15 Nov 2021 ,Date of Ec Granted : 18 Feb 2022,INFRA-2,WESTERN INTEGRATED WASTE MANAGEMENT FACILITY PVT LTD,EC Granted
2304,SIA/OR/MIN/254019/2022,254019/216-MINB2/01-2022,Orissa,Sonapur,Sonapur,Date of Submission for EC: 29 Jan 2022 ,Date of Ec Granted : 04 Apr 2022,Non-Coal Mining,TAHASILDAR  SONEPUR,EC Granted
2305,SIA/OR/RIV/272240/2022,272240/756-RIVB1/56-2022,Orissa,Debagarh,Barkot,Date of Submission for EC: 27 May 2022 ,Date of Ec Granted : 17 Jan 2023,River Valley and Hydroelectric Projects,CHIEF ENGINEER PROJECT PLANNING FORMULATION AND INVESTIGATION,EC Granted
2306,SIA/OR/MIN/246465/2021,246465/356-MINB2/07-2022,Orissa,Ganjam,Asika,Date of Submission for EC: 19 Jul 2022 ,Date of Ec Granted : 22 Aug 2022,Non-Coal Mining,TEHASILDAR ASKA,EC Granted
2307,SIA/OR/MIN/279248/2022,279248/298-MINB2/06-2022,Orissa,Sonapur,Tarbha,Date of Submission for EC: 21 Jun 2022 ,Date of Ec Granted : 29 Jul 2022,Non-Coal Mining,ABHISHEK PUJAHARI,EC Granted
2308,SIA/OR/MIN/279347/2022,279347/324-MINB2/07-2022,Orissa,Cuttack,Nischintakoili,Date of Submission for EC: 04 Jul 2022 ,Date of Ec Granted : 17 Aug 2022,Non-Coal Mining,TAHASILDAR NISCHINTAKOILI,EC Granted
2309,SIA/OR/MIN/257204/2022,257204/622-MINB2/04-2022,Orissa,Rayagada,Rayagada,Date of Submission for EC: 15 Apr 2022 ,Date of Ec Granted : 30 Jun 2022,Non-Coal Mining,TAHASILDAR RAYAGADA,EC Granted
2310,SIA/OR/MIN/61542/2007,61542/564-MINB1/02-2022,Orissa,Kendujhar,Barbil,Date of Submission for EC: 08 Mar 2022 ,Date of Ec Granted : 30 Jun 2022,Non-Coal Mining,SREE METALIKS LTD.,EC Granted
2311,SIA/OR/MIN/232318/2021,232318/778-MINB2/07-2022,Orissa,Rayagada,Rayagada,Date of Submission for EC: 19 Jul 2022 ,Date of Ec Granted : 07 Sep 2022,Non-Coal Mining,TAHSILDAR KOLNARA,EC Granted
2312,SIA/OR/MIN/56432/2020,56432/530-MINB1/01-2022,Orissa,Ganjam,Asika,Date of Submission for EC: 05 Jan 2022 ,Date of Ec Granted : 08 Feb 2022,Non-Coal Mining,SUDHANIDHI CHOUDHURY,EC Granted
2313,SIA/OR/MIS/140690/2020,,Orissa,Sundargarh,Sundargarh    ,Date of Submission for TOR: ,Date of Submission for EC: 14 Feb 2020 ,INFRA-2,ROURKELA SMART CITY LIMITED. ROURKELA,Delisted
2314,SIA/OR/MIS/253803/2022,253803/80-MIS/04-2022,Orissa,Cuttack,Cuttack Sadar,Date of Submission for TOR: ,Date of Submission for EC: 09 Apr 2022 ,INFRA-2, LAXMI INFRA VENTURE PRIVATE LIMITED,Rejection Letter Granted
2315,SIA/OR/MIN/264780/2022,264780/241-MINB2/03-2022,Orissa,Baleshwar,balasoresadar,Date of Submission for EC: 31 Mar 2022 ,Date of Ec Granted : 30 Jun 2022,Non-Coal Mining,TAHASILDAR NILGIRI,EC Granted
2316,SIA/OR/MIS/249833/2022,249833/67-MIS/01-2022,Orissa,Bargarh,Bargarh,Date of Submission for EC: 11 Jan 2022 ,Date of Ec Granted : 22 Sep 2022,INFRA-2,VIKASH MULTI SPECIALITY HOSPITAL,EC Granted
2317,SIA/OR/MIN/259039/2022,259039/666-MINB2/04-2022,Orissa,Nayagarh,Fategarh,Date of Submission for EC: 18 Apr 2022 ,Date of Ec Granted : 29 Jul 2022,Non-Coal Mining,SACHIN SAHOO,EC Granted
2318,SIA/OR/MIN/258472/2022,258472/669-MINB2/04-2022,Orissa,Sundargarh,Bisra,Date of Submission for EC: 18 Apr 2022 ,Date of Ec Granted : 22 Jul 2022,Non-Coal Mining,TAHASILDAR BISRA,EC Granted
2319,SIA/OR/MIN/276290/2022,276290/414-MINB2/08-2022,Orissa,Sundargarh,Tangarapali,Date of Submission for EC: 22 Aug 2022 ,Date of Ec Granted : 27 Dec 2022,Non-Coal Mining,TAHASILDAR TANGARPALI,EC Granted
2320,SIA/OR/MIN/272469/2022,272469/748-MINB2/05-2022,Orissa,Balangir,Tushura,Date of Submission for TOR: ,Date of Submission for EC: 12 May 2022 ,Non-Coal Mining,TAHASILDAR DEOGAON,Rejection Letter Granted
2321,SIA/OR/IND2/56296/2018,56296/92-IND2/09-2020,Orissa,Ganjam,Khalikote,Date of Submission for EC: 10 Sep 2020 ,Date of Ec Granted : 19 Aug 2021,Industrial Projects - 2,CHILIKA DISTILLERIES PRIVATE LIMITED,EC Granted
2322,SIA/OR/MIS/182229/2020,,,,,Date of Submission for TOR: ,Date of Submission for EC: 09 Nov 2020 ,INFRA-2,UTKAL BUILDERS LTD,Delisted
2323,SIA/OR/MIN/226630/2021,226630/44-MINB2/08-2021,Orissa,Jajpur,Jajapur   ,Date of Submission for EC: 14 Sep 2021 ,Date of Ec Granted : 18 Feb 2022,Non-Coal Mining,TAHASILDAR DASARATHPUR,EC Granted
2324,SIA/OR/MIN/227321/2021,,Orissa,Baleshwar,remuna,Date of Submission for TOR: ,Date of Submission for EC: 02 Sep 2021 ,Non-Coal Mining,REMUNA TAHASILDAR,Delisted
2325,SIA/OR/MIN/229605/2021,229605/507-MINB2/12-2021,Orissa,Nabarangpur,Nabarangapur,Date of Submission for EC: 29 Dec 2021 ,Date of Ec Granted : 08 Mar 2022,Non-Coal Mining,S S PADHI,EC Granted
2326,SIA/OR/MIN/245007/2021,245007/726-MINB2/04-2022,Orissa,Dhenkanal,Hindol,Date of Submission for EC: 05 May 2022 ,Date of Ec Granted : 18 Jul 2022,Non-Coal Mining,,EC Granted
2327,SIA/OR/MIS/132568/2019,132568/14-MIS/12-2019,Orissa,Khordha,Saheednagar,Date of Submission for EC: 20 Dec 2019 ,Date of Ec Granted : ,INFRA-2,ZJSH SPV PVT LTD,EC Granted
2328,SIA/OR/IND2/153217/2020,153217/96-IND2/09-2020,Orissa,Kendrapara,Kendrapara,Date of Submission for EC: 11 Sep 2020 ,Date of Ec Granted : ,Industrial Projects - 2,OIL INDIA LIMITED KGB,EC Granted
2329,SIA/OR/MIN/253476/2022,253476/84-MINB2/03-2022,Orissa,Koraput,Boriguma,Date of Submission for EC: 24 Mar 2022 ,Date of Ec Granted : 18 Oct 2022,Non-Coal Mining,PRAMOD PANDA,EC Granted
2330,SIA/OR/MIN/228746/2021,228746/43-MINB2/09-2021,Orissa,Khordha,Khordha,Date of Submission for EC: 11 Sep 2021 ,Date of Ec Granted : 30 Dec 2021,Non-Coal Mining,SHRI RAM NIVAS YADAV,EC Granted
2331,SIA/OR/MIN/72108/2020,72108/560-MINB1/02-2022,Orissa,Sonapur,Tarbha,Date of Submission for TOR: ,Date of Submission for EC: 10 Feb 2022 ,Non-Coal Mining,NAROTTAM MOHANTY,Rejection Letter Granted
2332,SIA/OR/MIN/290842/2022,290842/825-MINB2/11-2022,Orissa,Kendujhar,banspal,Date of Submission for EC: 30 Aug 2022 ,Date of Ec Granted : 21 Feb 2023,Non-Coal Mining, BLUE EDGE TRADE VENTURE PRIVATE LIMITED,EC Granted
2333,SIA/OR/MIN/237867/2021,237867/63-MINB2/11-2021,Orissa,Malkangiri,Malkangiri,Date of Submission for EC: 09 Nov 2021 ,Date of Ec Granted : 18 Feb 2022,Non-Coal Mining,"TAHASILDAR, MALKANGIRI",EC Granted
2334,SIA/OR/MIN/271618/2022,271618/728-MINB2/05-2022,Orissa,Mayurbhanj,Kusumi,Date of Submission for EC: 07 May 2022 ,Date of Ec Granted : 17 Aug 2022,Non-Coal Mining,TAHASILDARKUSUMIMAYURBHANJ,EC Granted
2335,SIA/OR/MIN/248275/2021,,Orissa,Sonapur,Sonapur,Date of Submission for TOR: ,Date of Submission for EC: 01 Feb 2022 ,Non-Coal Mining,TAHASILDAR  SONEPUR,WithdrawEC
2336,SIA/OR/MIN/260022/2022,260022/596-MINB2/03-2022,Orissa,Sambalpur,Bamara,Date of Submission for EC: 07 Mar 2022 ,Date of Ec Granted : 07 May 2022,Non-Coal Mining,TAHASILDAR BAMRA,EC Granted
2337,SIA/OR/MIN/237281/2021,237281/46-MINB2/11-2021,Orissa,Khordha,Khordha,Date of Submission for EC: 05 Nov 2021 ,Date of Ec Granted : 30 Dec 2021,Non-Coal Mining,SMT. SUNITA SWAIN,EC Granted
2338,SIA/OR/MIN/237273/2021,237273/98-MINB2/12-2021,Orissa,Sambalpur,Jujomura,Date of Submission for EC: 05 Dec 2021 ,Date of Ec Granted : 01 Feb 2022,Non-Coal Mining,"TAHSILDAR,JUJOMURA",EC Granted
2339,SIA/OR/MIN/265332/2022,,Orissa,Baleshwar,balasoresadar,Date of Submission for TOR: ,Date of Submission for EC: 03 Apr 2022 ,Non-Coal Mining,TAHASILDAR NILGIRI,Delisted
2340,SIA/OR/MIN/265079/2022,265079/246-MINB2/03-2022,Orissa,Khordha,Khordha,Date of Submission for EC: 31 Mar 2022 ,Date of Ec Granted : 30 Jun 2022,Non-Coal Mining,"TAHASILDAR, KHORDHA",EC Granted
2341,SIA/OR/MIN/265426/2022,265426/284-MINB2/05-2022,Orissa,Nuapada,Nuapada,Date of Submission for EC: 11 May 2022 ,Date of Ec Granted : 29 Jul 2022,Non-Coal Mining,NUAPADA TAHASIL,EC Granted
2342,SIA/OR/MIS/238712/2021,,Orissa,Khordha,Chandaka,Date of Submission for TOR: ,Date of Submission for EC: 17 Jun 2022 ,INFRA-2,M/S BIJOY KUMAR AGRAWAL,Delisted
2343,SIA/OR/MIN/240529/2021,240529/157-MINB2/12-2021,Orissa,Khordha,Banapur,Date of Submission for TOR: ,Date of Submission for EC: 23 Dec 2021 ,Non-Coal Mining,SRI DURYODHANA RANASINGH,Rejection Letter Granted
2344,SIA/OR/MIN/255183/2022,,Orissa,Kalahandi,Sadar,Date of Submission for TOR: ,Date of Submission for EC: 05 Feb 2022 ,Non-Coal Mining,TAHASILDAR  KALAHANDI,Delisted
2345,SIA/OR/MIN/271411/2022,271411/760-MINB2/05-2022,Orissa,Kendujhar,Champua,Date of Submission for EC: 24 May 2022 ,Date of Ec Granted : 29 Jul 2022,Non-Coal Mining,TAHASILDAR CHAMPUA KEONJHAR,EC Granted
2346,SIA/OR/MIN/268009/2022,268009/261-MINB2/04-2022,Orissa,Balangir,Balangir,Date of Submission for EC: 15 Apr 2022 ,Date of Ec Granted : 30 Jun 2022,Non-Coal Mining,AKASH PANDA,EC Granted
2347,SIA/OR/MIN/246598/2021,246598/156-MINB2/12-2021,Orissa,Gajapati,Parlakhemundi,Date of Submission for TOR: ,Date of Submission for EC: 22 Dec 2021 ,Non-Coal Mining,G. VENKATA RAMANNA,Delisted
2348,SIA/OR/MIN/247690/2021,247690/164-MINB2/12-2021,Orissa,Sambalpur,Kochinda,Date of Submission for EC: 27 Dec 2021 ,Date of Ec Granted : 11 Mar 2022,Non-Coal Mining,SRI. RAJIB KUMAR NAYAK,EC Granted
2349,SIA/OR/MIN/247762/2021,247762/311-MINB2/06-2022,Orissa,Ganjam,Digapahandi,Date of Submission for EC: 24 Jun 2022 ,Date of Ec Granted : 17 Aug 2022,Non-Coal Mining,TEHASILDAR DIGAPAHANDI,EC Granted
2350,SIA/OR/MIN/238667/2021,238667/73-MINB2/11-2021,Orissa,Malkangiri,Kalimela,Date of Submission for EC: 16 Nov 2021 ,Date of Ec Granted : 18 Feb 2022,Non-Coal Mining,TAHASILDAR  KALIMELA,EC Granted
2351,SIA/OR/MIN/233808/2021,233808/513-MINB2/01-2022,Orissa,Nabarangpur,Jharigan,Date of Submission for EC: 03 Jan 2022 ,Date of Ec Granted : 30 Jun 2022,Non-Coal Mining,JHARIGAM TAHASIL,EC Granted
2352,SIA/OR/MIN/287606/2022,287606/795-MINB2/08-2022,Orissa,Ganjam,Buguda,Date of Submission for EC: 08 Aug 2022 ,Date of Ec Granted : 27 Dec 2022,Non-Coal Mining,TAPAN PANDA,EC Granted
2353,SIA/OR/MIN/265421/2022,265421/249-MINB2/04-2022,Orissa,Nuapada,Nuapada,Date of Submission for EC: 01 Apr 2022 ,Date of Ec Granted : 30 Jun 2022,Non-Coal Mining,NUAPADA TAHASIL,EC Granted
2354,SIA/OR/MIN/289524/2022,289524/428-MINB2/08-2022,Orissa,Nuapada,Boden,Date of Submission for TOR: ,Date of Submission for EC: 20 Aug 2022 ,Non-Coal Mining,RAJESH MEHER,Delisted
2355,SIA/OR/MIN/289569/2022,289569/436-MINB2/08-2022,Orissa,Ganjam,Bhanjanagar,Date of Submission for TOR: ,Date of Submission for EC: 26 Aug 2022 ,Non-Coal Mining,BHASKAR PATI,Delisted
2356,SIA/OR/MIN/247586/2021,247586/177-MINB2/01-2022,Orissa,Mayurbhanj,Betanati,Date of Submission for EC: 07 Jan 2022 ,Date of Ec Granted : 31 Mar 2022,Non-Coal Mining,TAHASILDARBETNOTIMAYURBHANJ,EC Granted
2357,SIA/OR/MIN/249032/2021,249032/168-MINB2/12-2021,Orissa,Balangir,Titlagarh,Date of Submission for EC: 31 Dec 2021 ,Date of Ec Granted : 11 Mar 2022,Non-Coal Mining,MARKANDA BAGARTY,EC Granted
2358,SIA/OR/MIN/247767/2021,247767/615-MINB2/04-2022,Orissa,Cuttack,kantapada,Date of Submission for EC: 27 Apr 2022 ,Date of Ec Granted : 30 Jun 2022,Non-Coal Mining,"TAHASILDAR,KANTAPADA",EC Granted
2359,SIA/OR/MIN/249695/2022,249695/334-MINB2/07-2022,Orissa,Boudh,Harbhanga,Date of Submission for EC: 07 Jul 2022 ,Date of Ec Granted : 22 Aug 2022,Non-Coal Mining,TAHASILDAR HARABHANGA,EC Granted
2360,SIA/OR/MIN/269257/2022,269257/270-MINB2/04-2022,Orissa,Sundargarh,Tangarapali,Date of Submission for EC: 23 Apr 2022 ,Date of Ec Granted : 22 Jul 2022,Non-Coal Mining,TAHASILDAR TANGARPALI,EC Granted
2361,SIA/OR/MIN/251613/2022,251613/220-MINB2/02-2022,Orissa,Sonapur,Sonapur,Date of Submission for EC: 01 Feb 2022 ,Date of Ec Granted : 04 Apr 2022,Non-Coal Mining,TAHASILDAR  SONEPUR,EC Granted
2362,SIA/OR/MIN/249758/2022,249758/396-MINB2/08-2022,Orissa,Boudh,Harbhanga,Date of Submission for EC: 01 Aug 2022 ,Date of Ec Granted : 27 Apr 2023,Non-Coal Mining,TAHASILDAR HARABHANGA,EC Granted
2363,SIA/OR/MIN/246842/2021,246842/898-MINB2/03-2023,Orissa,Kendujhar,Ghasipura,Date of Submission for TOR: ,Date of Submission for EC: 13 Mar 2023 ,Non-Coal Mining,SIBA CHARAN ROUT,Accepted by SEIAA and forwarded to SEAC
2364,SIA/OR/MIN/246559/2021,246559/394-MINB2/08-2022,Orissa,Ganjam,Asika,Date of Submission for EC: 01 Aug 2022 ,Date of Ec Granted : 22 Sep 2022,Non-Coal Mining,TEHASILDAR ASKA,EC Granted
2365,SIA/OR/MIN/287303/2022,287303/806-MINB2/08-2022,Orissa,Kalahandi,Junagarh,Date of Submission for TOR: ,Date of Submission for EC: 25 Aug 2022 ,Non-Coal Mining,TAHASILDAR JUNAGARH,Delisted
2366,SIA/OR/MIN/287658/2022,287658/797-MINB2/08-2022,Orissa,Bargarh,Bheden,Date of Submission for EC: 08 Aug 2022 ,Date of Ec Granted : 05 Nov 2022,Non-Coal Mining,"BHEDEN TAHASIL, BARGARH",EC Granted
2367,SIA/OR/MIN/286294/2022,286294/392-MINB2/07-2022,Orissa,Mayurbhanj,Khunta,Date of Submission for EC: 31 Jul 2022 ,Date of Ec Granted : 22 Sep 2022,Non-Coal Mining,TAHASILDAR GOPABANDHU NAGAR,EC Granted
2368,SIA/OR/MIN/244369/2021,244369/150-MINB2/12-2021,Orissa,Malkangiri,Kalimela,Date of Submission for EC: 21 Dec 2021 ,Date of Ec Granted : 08 Mar 2022,Non-Coal Mining,TAHASILDAR  KALIMELA,EC Granted
2369,SIA/OR/MIN/241669/2021,241669/508-MINB2/12-2021,Orissa,Khordha,Khordha,Date of Submission for EC: 29 Dec 2021 ,Date of Ec Granted : 30 Jul 2022,Non-Coal Mining,BIJAY KUMAR CHHOTRAY,EC Granted
2370,SIA/OR/MIN/246374/2021,,Orissa,Nuapada,Komana,Date of Submission for TOR: ,Date of Submission for EC: 12 Feb 2022 ,Non-Coal Mining,TAHASILDAR KOMNA,Delisted
2371,SIA/OR/MIN/265280/2022,265280/247-MINB2/03-2022,Orissa,Baleshwar,balasoresadar,Date of Submission for EC: 31 Mar 2022 ,Date of Ec Granted : 30 Jun 2022,Non-Coal Mining,TAHASILDAR NILGIRI,EC Granted
2372,SIA/OR/MIN/266112/2022,266112/620-MINB2/04-2022,Orissa,Nuapada,Sinapali,Date of Submission for TOR: ,Date of Submission for EC: 05 Apr 2022 ,Non-Coal Mining,TAHASILDAR SINAPALI,Delisted
2373,SIA/OR/MIN/266232/2022,266232/624-MINB1/04-2022,Orissa,Jajpur,Dharmasala,Date of Submission for EC: 05 Apr 2022 ,Date of Ec Granted : 23 May 2022,Non-Coal Mining,TAHASILDAR DHARMASALA (ON BEHALF OF SUCCESSFUL BIDDER),EC Granted
2374,SIA/OR/MIN/228164/2021,228164/102-MINB2/12-2021,Orissa,Mayurbhanj,Barsahi,Date of Submission for EC: 06 Dec 2021 ,Date of Ec Granted : 31 Jan 2022,Non-Coal Mining,TAHASILDAR BADASAHI MAYURBHANJ,EC Granted
2375,SIA/OR/MIN/54693/2020,54693/192-MINB1/02-2022,Orissa,Cuttack,Cuttack Sadar,Date of Submission for EC: 02 Feb 2022 ,Date of Ec Granted : 07 Jun 2022,Non-Coal Mining,PRAFULLA SAHOO,EC Granted
2376,SIA/OR/MIS/241314/2021,241314/63-MIS/11-2021,Orissa,Khordha,Bhubaneswar,Date of Submission for EC: 29 Nov 2021 ,Date of Ec Granted : 22 Jul 2022,INFRA-2,STALWART PROJECT PVT LTD,EC Granted
2377,SIA/OR/MIN/244347/2021,244347/118-MINB2/12-2021,Orissa,Kendujhar,Ghasipura,Date of Submission for EC: 11 Dec 2021 ,Date of Ec Granted : 11 Mar 2022,Non-Coal Mining,SRI RAJENDRA SWAIN,EC Granted
2378,SIA/OR/MIN/245372/2021,245372/713-MINB2/04-2022,Orissa,Ganjam,Chhatrapur,Date of Submission for EC: 29 Apr 2022 ,Date of Ec Granted : 18 Jul 2022,Non-Coal Mining,TAHASILDAR CHIKITI,EC Granted
2379,SIA/OR/MIN/277492/2022,277492/738-MINB2/06-2022,Orissa,Koraput,Dasamantapur,Date of Submission for EC: 09 Jun 2022 ,Date of Ec Granted : 19 Jul 2022,Non-Coal Mining,TAHASILDAR DASAMANTPUR,EC Granted
2380,SIA/OR/MIN/76074/2020,76074/643-MINB1/04-2022,Orissa,Jajpur,Dharmasala,Date of Submission for EC: 23 Apr 2022 ,Date of Ec Granted : 07 Jun 2022,Non-Coal Mining,NIRANJAN ROUT,EC Granted
2381,SIA/OR/MIN/271738/2022,,Orissa,Jharsuguda,Jharsuguda,Date of Submission for TOR: ,Date of Submission for EC: 08 May 2022 ,Non-Coal Mining,PRITI DAS,Delisted
2382,SIA/OR/MIN/64886/2017,64886/1861-NCM/05-2017,Orissa,Jharsuguda,Kolabira,Date of Submission for TOR: ,Date of Submission for EC: 23 May 2017 ,Non-Coal Mining,SRI RUDRA MAHAPATRA,Delisted
2383,SIA/OR/MIN/266248/2022,266248/242-MINB2/04-2022,Orissa,Kendrapara,Patkura,Date of Submission for TOR: ,Date of Submission for EC: 05 Apr 2022 ,Non-Coal Mining,TAHASILDAR GARADPUR,Rejection Letter Granted
2384,SIA/OR/MIN/257045/2022,,,,,Date of Submission for TOR: ,Date of Submission for EC: 04 Jul 2022 ,Non-Coal Mining,TAHASILDAR BALLIGUDA,Delisted
2385,SIA/OR/MIS/257303/2022,257303/14-MIS-V/01-2023,Orissa,Khordha,Khordha,Date of Submission for TOR: ,Date of Submission for EC: 17 Jan 2023 ,INFRA-2,MANI TIRUMALA PROJECTS PVT LTD,Deferred by SEAC
2386,SIA/OR/MIN/56648/2020,56648/95-MINB1/08-2022,Orissa,Ganjam,Digapahandi,Date of Submission for EC: 23 Aug 2022 ,Date of Ec Granted : 15 Mar 2023,Non-Coal Mining,MD. IRFAN RAZZAK,EC Granted
2387,SIA/OR/MIN/289802/2022,289802/804-MINB2/08-2022,Orissa,Sambalpur,Jujomura,Date of Submission for TOR: ,Date of Submission for EC: 23 Aug 2022 ,Non-Coal Mining,DHIRAJ AGRAWALLA,Rejection Letter Granted
2388,SIA/OR/MIN/42352/2016,42352/1283-NCM/01-2016,Orissa,Kendujhar,Telkoi,Date of Submission for TOR: ,Date of Submission for EC: 26 Jan 2016 ,Non-Coal Mining,KUNA SAHU,Delisted
2389,SIA/OR/MIN/409600/2022,,Orissa,,,Date of Submission for TOR: ,Date of Submission for EC: 07 Dec 2022 ,Non-Coal Mining,Revenue and Disaster Management Department,Query raised by SEIAA and pending at PP
2390,SIA/OR/NCP/72000/2018,72000/29-NCP/01-2018,Orissa,Bhadrak,Chandabali,Date of Submission for EC: 01 Jan 2018 ,Date of Ec Granted : 01 Aug 2018,INFRA-1,The Dhamra Port Company Limited ,EC Granted
2391,SIA/OR/MIN/403335/2022,403335/830-MINB2/11-2022,Orissa,Rayagada,,Date of Submission for EC: 03 Nov 2022 ,Date of Ec Granted : 20 Jan 2023,Non-Coal Mining,RAMANI PATI,EC Granted
2392,SIA/OR/MIN/227044/2021,,Orissa,Nayagarh,Ranapur,Date of Submission for TOR: ,Date of Submission for EC: 31 Aug 2021 ,Non-Coal Mining,BIBHUTI  PRADHAN,WithdrawEC
2393,SIA/OR/MIN/42960/2016,42960/1378-NCM/01-2016,Orissa,Khordha,Khordha,Date of Submission for TOR: ,Date of Submission for EC: 02 Feb 2016 ,Non-Coal Mining,CHITTA RANJAN SWAIN,Delisted
2394,SIA/OR/IND2/22475/2018,22475/230-IND2/03-2018,Orissa,Sambalpur,Sadar,Date of Submission for EC: 19 Mar 2018 ,Date of Ec Granted : 14 Dec 2018,Industrial Projects - 2,KP SAHU AND DP SAHU,EC Granted
2395,SIA/OR/MIN/69345/2017,69345/1909-NCM/09-2017,Orissa,Ganjam,Bhanjanagar,Date of Submission for EC: 14 Sep 2017 ,Date of Ec Granted : 28 Nov 2017,Non-Coal Mining,RAJKISHORE NAYAK,EC Granted
2396,SIA/OR/MIN/50815/2016,50815/1575-NCM/04-2016,Orissa,Ganjam,Purusottampur,Date of Submission for EC: 08 Apr 2016 ,Date of Ec Granted : 25 Jun 2016,Non-Coal Mining,PRASANTA KUMAR MAHAPATRA,EC Granted - Processed offline
2397,SIA/OR/MIN/21811/2018,21811/1957-NCM/01-2018,Orissa,Dhenkanal,Dhenkanal Sadar,Date of Submission for EC: 30 Jan 2018 ,Date of Ec Granted : 05 Jul 2018,Non-Coal Mining,ANTARYAMI PANDA,EC Granted
2398,SIA/OR/MIN/42353/2016,42353/1284-NCM/01-2016,Orissa,Kendujhar,Telkoi,Date of Submission for EC: 26 Jan 2016 ,Date of Ec Granted : 21 Apr 2016,Non-Coal Mining,SATYANANDA BISWAL,EC Granted - Processed offline
2399,SIA/OR/MIN/59830/2016,59830/1725-NCM/10-2016,Orissa,Sambalpur,Jujomura,Date of Submission for EC: 19 Oct 2016 ,Date of Ec Granted : 06 Oct 2018,Non-Coal Mining,TAHASILDAR JUJOMURA,EC Granted
2400,SIA/OR/MIN/75739/2018,75739/1999-NCM/07-2018,Orissa,Nuapada,Nuapada,Date of Submission for TOR: ,Date of Submission for EC: 07 Jul 2018 ,Non-Coal Mining,JYOTI TALUJA,Rejected - Processed offline
2401,SIA/OR/MIN/402644/2022,,Orissa,Ganjam,,Date of Submission for TOR: ,Date of Submission for EC: 15 May 2023 ,Non-Coal Mining,M/S PREMEX,Under examination of SEIAA
2402,SIA/OR/IND2/21652/2018,21652/88-IND2/01-2018,Orissa,Balangir,Patnagarh,Date of Submission for EC: 16 Jan 2018 ,Date of Ec Granted : 20 Apr 2018,Industrial Projects - 2,SANJAAY KUMAR SAHU,EC Granted
2403,SIA/OR/IND2/26068/2018,26068/407-IND2/05-2018,Orissa,Ganjam,Golanthara,Date of Submission for EC: 14 May 2018 ,Date of Ec Granted : 21 Jul 2018,Industrial Projects - 2,SRI SHAMAGHANA SAHU,EC Granted
2404,SIA/OR/IND2/21786/2018,21786/117-IND2/01-2018,Orissa,Kalahandi,Junagarh,Date of Submission for EC: 27 Jan 2018 ,Date of Ec Granted : 09 May 2018,Industrial Projects - 2,LAXMI NARAYAN MANMOHNLAL,EC Granted
2405,SIA/OR/MIN/428282/2023,,Orissa,,,Date of Submission for TOR: ,Date of Submission for EC: 08 May 2023 ,Non-Coal Mining,KALYAN SARKAR,Under examination of SEIAA
2406,SIA/OR/MIN/407443/2022,407443/318-MINB1/02-2023,Orissa,Jagatsinghapur,,Date of Submission for TOR: ,Date of Submission for EC: 13 Feb 2023 ,Non-Coal Mining,SUSIL KUMAR MOHANTY,ADS by SEAC
2407,SIA/OR/IND2/22322/2018,22322/202-IND2/03-2018,Orissa,Sambalpur,Dhama,Date of Submission for EC: 11 Mar 2018 ,Date of Ec Granted : 28 May 2018,Industrial Projects - 2,ZEYARAT ALI,EC Granted
2408,SIA/OR/MIN/406469/2022,,Orissa,Dhenkanal,,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2023 ,Non-Coal Mining,Public Works Department,Query raised by SEIAA and pending at PP
2409,SIA/OR/MIN/425424/2023,425424/589-MINB1/03-2023,Orissa,,,Date of Submission for TOR: ,Date of Submission for EC: 15 Apr 2023 ,Non-Coal Mining,ASHOK MOHAPATRA,Agenda Uploaded by SEAC
2410,SIA/OR/MIN/60362/2016,60362/1737-NCM/11-2016,Orissa,Mayurbhanj,Barsahi,Date of Submission for EC: 11 Nov 2016 ,Date of Ec Granted : 30 Jan 2017,Non-Coal Mining,AMIR KUMAR NAYAK,EC Granted
2411,SIA/OR/MIN/50631/2016,50631/1559-NCM/03-2016,Orissa,Sonapur,Tarbha,Date of Submission for EC: 22 Mar 2016 ,Date of Ec Granted : 30 Jan 2016,Non-Coal Mining,PRAMOD KUMAR PARIDA,EC Granted - Processed offline
2412,SIA/OR/MIN/226832/2021,226832/15-MINB2/08-2021,Orissa,Khordha,Khordha,Date of Submission for EC: 09 Sep 2021 ,Date of Ec Granted : 19 Nov 2021,Non-Coal Mining,SHRI RAJENDRA PRASAD SINGH,EC Granted
2413,SIA/OR/MIN/49217/2016,,Orissa,Nayagarh,Khandapada,Date of Submission for TOR: ,Date of Submission for EC: 02 Mar 2016 ,Non-Coal Mining,JUGAL KISHORE PRADHAN,Delisted
