,Unnamed: 0,X,Proposal.No.,File.No.,Project.Name,Company,Proposal.Status,Project.Type,View,Form_Type
120,121,3,SIA/PB/MIN/147925/2020,,"Bianpur Sand Mine, Beas River, Block No. –4, Hadbast No.–683, (River Bed Material)",M/S PRIME VISION INDUSTRIES PRIVATE LIMITED (MINE),Delisted,EC,, 
121,122,4,SIA/PB/MIS/82060/2022,SEIAA/PB/MIS/2022/EC(EXP)/13,,SHIWALIK SITE PLANNERS PRIVATE LIMITED,Delisted,EC,, 
122,123,5,SIA/PB/MIN/150641/2020,SEIAA/PB/MIN/EC/2020/09,"Mining Lease Behak Pachharian located at  Village- Behak Pachharian  , Tehsil-Zira, District–Ferozepur, Punjab on the Agricultural Land having an area of  1.79 ha.",PRIME VISION INDUSTRIES PVT LTD,EC Granted,EC,, 
123,124,6,SIA/PB/MIS/227267/2021,SEIAA/PB/MIS/2021/EC/15,LONDON STREET,METRO DEVELOPERS & BUILDERS,EC Granted,EC,, 
124,125,7,SIA/PB/IND3/248119/2021,SEIAA/PB/IND/2022/EC/04,"Proposed API manufacturing unit ""M/s APIMJA Pharmaceuticals Private Limited"" at Nangal- Una road, Tehsil- Nangal, District- Ropar, Punjab",APIMJA PHARMACEUTICAL PRIVATE LIMITED,EC Granted,EC,, 
125,126,8,SIA/PB/MIN/151263/2020,,Sariana Gravel Mine,PRIME VISION INDUSTRIES PRIVATE LIMITED,Delisted,EC,, 
126,127,9,SIA/PB/NCP/56497/2016,SEIAA/PB/NCP/BC/EC/2016/23,HOMELAND MALL,A B ALOCOBEV P LIMITED,EC Granted,EC,, 
127,128,10,SIA/PB/IND2/15957/2016,,-1,INDIAN OIL CORPORATION LIMITED,EC Granted,EC,, 
128,129,1,SIA/PB/MIS/61949/2019,SEIAA/PB/MIS/2022/EC(MOD)/01,Modernization of Residential Township,UNITECH LTD.,EC Granted,EC,, 
129,130,3,SIA/PB/IND/60322/2018,SEIAA/PB/IND/EC/2021/01,"Expansion in the existing steel manufacturing unit namely ""M/s Behari Lal Ispat Pvt. Ltd."" located at village Salani, Amloh road, Mandi Gobindgarh, District- Fatehgarh sahib, Punjab",BEHARI LAL ISPAT PVT LTD,EC Granted,EC,, 
130,131,4,SIA/PB/MIS/266649/2022,,"Building & Construction Project “Atal Apartments” located at Shaheed Karnail Singh Nagar, Pakhowal Road, Ludhiana, Punjab by Ludhiana Improvement Trust.",SAT SACHDEVA,Pending at PP due to eds,EC,, 
131,132,6,SIA/PB/NCP/18735/2016,SEIAA/PB/NCP/EIA/2017/2,M/s PIMS Medical and Education Charitable Society,PIMS MEDICAL AND EDUCATION CHARITABLE SOCIETY,EC Granted,EC,, 
132,133,7,SIA/PB/IND2/28894/2016,SEIAA/PB/IND/EIA/2018/06,"enhancement in storage capacity of petroleum product at Jalandhar petroleum terminal, Suchi Pind,  Jalandhar, Punjab   by M/s Indian Oil Corporation Ltd",INDIAN OIL CORPORATION LTD PUNJAB,EC Granted,EC,, 
133,134,8,SIA/PB/INFRA2/451873/2023,SEIAA/PB/MIS/2023/EC/71,Group Housing project “Noble Aurellia” by M/s CRA Buildtech LLP,CRA BUILDTECH LLP,ADS by SEAC,EC,, 
134,135,9,SIA/PB/MIS/42719/2018,SEIAA/PB/MIS/EC/2020/02,"Expansion of Group Housing Project "" Hero Homes"" by M/s Hero Realty Pvt Ltd",MS HERO REALTY PVT LTD,EC Granted,EC,, 
135,136,10,SIA/PB/IND/32054/2018,SEIAA/PB/IND/EIA/2019/05,M/s Dasmesh Castings (P) Limited,DASMESH CASTINGS PVT LTD,EC Granted,EC,, 
136,137,2,SIA/PB/MIS/153588/2020,SEIAA/PB/MIS/EC/2020/09,SUSHMA METROPOL,SUKSHA DEVELOPERS PVT LIMITED,EC Granted,EC,, 
137,138,10,SIA/PB/MIN/35037/2015,,M/S NAMBERDAR BRICKS COMPANY MINING SITE LOCATED AT VILL FATOOHI WALA TEHSIL MALOUT DISTT SHRI MUKTSAR SAHIB,NAMBERDAR BRICKS COMPANY,Delisted,EC,, 
138,139,1,SIA/PB/MIS/256589/2022,SEIAA/PB/MIS/2022/EC/08,EASTWOOD VILLAGE,EASTWOOD INFRA PRIVATE LIMITED,EC Granted,EC,, 
139,140,2,SIA/PB/IND3/228783/2021,SEIAA/PB/IND/2021/EC/22,"Integrated Paint Manufacturing Unit in Plot No. B-1, D-02 (P), Hi-Tech Valley, Village Dhanansu, Dist. Ludhiana, State Punjab",M/S. GRASIM INDUSTRIES LIMITED,EC Granted,EC,, 
140,141,3,SIA/PB/MIN/178555/2020,SEIAA/PB/MIN/EC/2020/27,Sand Mining project at Village Joura Area 1.57 Ha,PRIME VISION INDUSTRIES PVT LTD,EC Granted,EC,, 
141,142,4,SIA/PB/IND/82326/2021,SEIAA/PB/IND/2022/EC/18,,M/S ANTARCTIC INDUSTRIES LIMITED (UNIT-II),EC Granted,EC,, 
142,143,5,SIA/PB/IND/45770/2018,SEIAA/PB/IND/EC/2020/19,"Expansion of Steel Manufacturing Unit by addition of two Induction Furnaces & a Rolling Mill namely 'M/s Gian Castings Pvt. Ltd.' located at Village- Nasrali, Opp. 66 K.V Sub station, Grain Market, Ma",M/S GIAN CASTINGS PVT. LTD.,EC Granted,EC,, 
143,144,6,SIA/PB/NCP/80197/2018,SEIAA/PB/NCP/EC/2018/18,JUBILEE WALK,JUBILEE JOY HOMES LLP,EC Granted,EC,, 
144,145,7,SIA/PB/INFRA2/438592/2023,SEIAA/PB/MIS/2023/EC/34,Joynest Aerocity,BSBP ESTATES PRIVATE LIMITED,EC Granted,EC,, 
145,146,8,SIA/PB/MIN/35704/2015,,"Mining Of clay By Baljinder Pal Soni BKO Jhandia, Tehsil Anandpur Sahib , District Ropar 140119 Punjab",BALJINDER PAL SONI BKO JHANDIA,Delisted,EC,, 
146,147,9,SIA/PB/INFRA2/446373/2023,SEIAA/PB/MIS/2023/EC/53,RESIDENTIAL GROUP HOUSING OF “ALAKNANDA TOWERS” BY  M/s ALAKNANDA LAND AND PROMOTERS,ALAKNANDA LAND AND PROMOTERS,EC Granted,EC,, 
147,148,10,SIA/PB/INFRA2/409932/2022,SEIAA/PB/MIS/2022/EC/36,ONE AMG Multiplex-cum-Shopping Mall,RAUNI DEVELOPERS PRIVATE LIMITED,EC Granted,EC,, 
148,149,1,SIA/PB/MIN/59471/2016,SEIAA/PB/MINING(NON-COAL)/EC/2017/25,Mianwal Sand mining,GM CUM MINING OFFICER DIC PUNJAB,EC Granted,EC,, 
149,150,2,SIA/PB/MIN/448859/2023,SEIAA/PB/MIN/2023/EC/66,Khanpur Sand Mining Project over an extent of 1.12474ha.,Department of Irrigation,EC Granted,EC,, 
150,151,4,SIA/PB/MIN/148507/2020,,"Mining  lease Located at Village Beri Qadrabad, Tehsil Zira & District Ferozepur on the Agricultural Land having an area of  1.60  ha",PRIME VISION INDUSTRIES PVT LTD,Delisted,EC,, 
151,152,5,SIA/PB/MIS/139493/2020,,M/s Spirit Infratech Pvt. Ltd.,M/S SPIRIT INFRATECH PVT. LTD.,Delisted,EC,, 
152,153,9,SIA/PB/MIS/62162/2014,SEIAA/PB/MIS/05,OMAXE CHANDIGARH EXTENSION,OMAXE CHANDIGARH EXTENSION DEVELOPERS,EC Granted,EC,, 
153,154,10,SIA/PB/MIS/31373/2017,SEIAA/PB/NCP/EIA/2019/01,QuarkCity by M/s QuarkCity India Pvt. Ltd.,QUARK CITY  INDIA PVT LTD,EC Granted,EC,, 
154,155,1,SIA/PB/MIS/230381/2021,SEIAAPB/MIS/2021/EC/18,"Affordable residential colony (Plotted) project namely “Aadhaar Enclave” is planned at Ram Tirath Road, village Wadala Bhittewad, Distt. Amritsar, Punjab by M/s Aadhaar Developers.",RESIDENTIAL COLONY BELONGS TO AADHAAR DEVELOPERS AT VILLAGE WADALA BHITTEWADH,EC Granted,EC,, 
155,156,4,SIA/PB/MIN/49249/2016,,Mining of Brick Earth in Village Kotli by M/S Dashmesh Trading Co BKO,DASHMESH TRADING COM BKO,Delisted,EC,, 
156,157,5,SIA/PB/MIN/61269/2016,SEIAA/PB/MINING(NON-COAL)/EC/2017/5,Majara kalan sand mining project,DIC LUDHIANA,WithdrawEC,EC,, 
157,158,6,SIA/PB/MIN/33616/2015,,"DIC-Sand mining project at village-mastewala, firozpur",DIC PUNJAB,Delisted,EC,, 
158,159,7,SIA/PB/MIS/36573/2015,,Rehabilitation and up-gradation of NH 64 from KM 28.110 to 50.000 (Zirkpur to Patiala section) to 4 Lane in the state of Punjab on EPC Basis under NHDP-IV on behalf of “Ministry of Road and Transport & Highways”,CENTRODORSTRY INDIA PVT LTD,Delisted,EC,, 
159,160,8,SIA/PB/NCP/74916/2018,SEIAA/PB/NCP/EC/2018/10,IMPERIAL APARTMENTS,HARMONY COLONISERS PVT LTD,EC Granted,EC,, 
160,161,9,SIA/PB/MIN/50694/2016,,M/s Sachdeva Brods BKO,SACHDEVA BROTHER BKO,Delisted,EC,, 
161,162,10,SIA/PB/MIN/35765/2015,,GANESH BRICKS KILAN CO VILLAGE MAUR KALAN DISTRICT BATHINDA,GANESH BRICKS KILAN CO,Delisted,EC,, 
162,163,1,SIA/PB/MIN/49022/2016,,M/s Bhullar Bricks Industries,MS BHULLARBRICKSINDUSTRIES,Delisted,EC,, 
163,164,2,SIA/PB/INFRA2/449952/2023,SEIAA/PB/MIS/2023/EC/57,Blessing Luxuria,WESTERN LIVING PRIVATE LIMITED,EC Granted,EC,, 
164,165,3,SIA/PB/MIN/441736/2023,SEIAA/PB/MIN/2023/EC/51,"Proposed Sand Mining (boulder, gravel, sand) project as per approved DSR No. SEIAA/MS/2023/87 on agricultural/patta land located at Village-Dhananshu-1, Tehsil– Ludhiana East, District- Ludhiana, State: Punjab, through Executive Engineer/ Ludhiana, Government of Punjab.",EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER LUDHIANA,Deferred by SEAC,EC,, 
165,166,4,SIA/PB/MIN/59433/2016,SEIAA/PB/MINING(NON-COAL)/EC/2017/24,Chak Budala Sand Mining Project,GM CUM MINING OFFICER DIC PUNJAB,EC Granted,EC,, 
166,167,5,SIA/PB/NCP/75233/2018,SEIAA/PB/NCP/EC/2018/13,CITY CENTRAL,GUPTA BUILDERS AND PROMOTERS PVT LIMITED,EC Granted,EC,, 
167,168,6,SIA/PB/MIN/35913/2015,,Mining of Brick Earth in Village By M/S OM SAI RAM BRICK KILN,OM SAI RAM BRICK  KILN,Delisted,EC,, 
168,169,7,SIA/PB/MIN/59468/2016,SEIAA/PB/MINING(NON-COAL)/EC/2017/32,Thumuwal Sand Mining Project,GM CUM MINING OFFICER DIC PUNJAB,EC Granted,EC,, 
169,170,8,SIA/PB/INFRA2/432906/2023,,ATAL APARTMENTS (HIG-MIG),SAT SACHDEVA,Pending at PP due to eds,EC,, 
170,171,9,SIA/PB/NCP/71431/2017,SEIAA/PB/NCP/2017/EC/26,AGI Sky Garden,A G I INFRA LIMITED,EC Granted,EC,, 
171,172,10,SIA/PB/NCP/75914/2018,,GAURAV BASERA,GAURAV LAND DEVELOPER,Delisted,EC,, 
172,173,1,SIA/PB/MIN/148725/2020,SEIAA/PB/MIN/EC/2020/24,SANDWAL GRAVELS GRAVELS,M/S PRIME VISION INDUSTRIES PRIVATE LIMITED (MINE),EC Granted,EC,, 
173,174,2,SIA/PB/MIS/234182/2021,SEIAA/PB/MIS/2021/EC/20,TDI TOWNSHIP,TDI TOWNSHIP DEVELOPED BY TDI INFRATECH LTD,Delisted,EC,, 
174,175,3,SIA/PB/MIS/273736/2022,SEIAA/PB/MIS/2022/EC(EXP)/10,"Expansion of Group Housing Project namely “Acme Shivalik Heights” Sector 127, Kharar-Landran Road, Distt. S.A.S Nagar, Punjab by M/s Acme Heights Infrastructure Pvt. Ltd.",M/S ACME HEIGHTS INFRASTRUCTURE (P) LTD.,EC Granted,EC,, 
175,176,4,SIA/PB/IND/42770/2018,SEIAA/PB/IND/EC/2020/24,"Expansion of Steel Manufacturing Unit namely ""Punjab Steel Forging & Agro Industries"" located at GT Road, Khanna side, Mandi Gobindgarh, District- Fatehgarh Sahib, Punjab",M/S PUNJAB STEEL FORGING & AGRO INDUSTRIES,EC Granted,EC,, 
176,177,5,SIA/PB/MIN/150462/2020,,"River Bed Sand Mining project Located at Village-Bhalojla, Tehsil- Khadur Sahib,District –Tarn Taran, Punjab. having an area of  1.82 ha",FRIENDS AND CO.,Delisted,EC,, 
177,178,6,SIA/PB/MIN/150469/2020,,"River Bed Sand Mining project Located at Village-Kot Buda, Tehsil-Patti,District –Tarn Taran, Punjab",FRIENDS AND CO.,Delisted,EC,, 
178,179,7,SIA/PB/MIS/257739/2022,SEIAA/PB/MIS/2022/EC/09,"Commercial Project “Roselyn Square” by Mrs. Rosy Singla located at PR-7 Road, Village Ramgarh Bhuda, Distt. SAS Nagar, Punjab",Mrs Rosy Singla,Delisted,EC,, 
179,180,8,SIA/PB/MIS/101664/2019,SEIAA/PB/NCP/2019/EC/10,"""Guildford Square"" by Chandigarh Builders & promoters",M/S CHANDIGARH BUILDERS AND PROMOTERS,EC Granted,EC,, 
180,181,9,SIA/PB/MIS/288363/2022,SEIAA/PB/MIS/2022/EC/29,"Sohana Hospital located at Sector-77, Mohali, Punjab by Shri Guru Harkrishan Sahib C Eye Hospital Trust.",SRI GURU HARKRISHAN SAHIB C EYE HOSPITAL TRUST,EC Granted,EC,, 
181,182,10,SIA/PB/MIS/259508/2022,SEIAA/PB/MIS/2022/EC(EXP)/05,"Expansion of Group Housing project namely “Homeland Heights” located at Site No. 5, Sector 70, SAS Nagar (Mohali), Punjab by M/s Homeland Buildwell Pvt. Ltd.",HOMELAND BUILDWELL P LTD.,EC Granted,EC,, 
182,183,1,SIA/PB/MIN/434618/2023,SEIAA/PB/MIN/2023/EC/34,"Sabhra 3 Sand Mining By Executive Engineer-Drainage Cum-Mining & Geology Division Tarn Taran, Canal Complex, Near Railway Station, Amritsar, Punjab",BARI DOAB DRAINAGE DIVISION AMRITSAR,WithdrawEC,EC,, 
183,184,2,SIA/PB/NCP/49757/2016,,JOYNEST MOH 1,AMAZING REAL ESTATE PVT LTD,WithdrawEC,EC,, 
184,185,3,SIA/PB/INFRA2/414825/2023,SEIAA/PB/MIS/2023/EC/04,“Hotel Project” (2.739 acres) by M/s RG Infra,RG INFRA,Pending at PP due to eds,EC,, 
185,186,4,SIA/PB/MIN/36773/2015,,krishna brick,KRISHNA BRICKS,Delisted,EC,, 
186,187,5,SIA/PB/MIN/421294/2023,SEIAA/PB/MIN/2023/EC/07,"Proposed Sand Mining (boulder, gravel, sand) project as per approved DSR No. SEIAA/MS/2022/1318 with production capacity of 52554 TPA over an area of 4.74 ha on the Sutlej River Bed located at Village- Malewal, Tehsil Shri Chamkaur Sahib, District Rupnagar, Punjab through XEN/DMO District Rupnagar Govt. of Punjab",Department of Irrigation,EC Granted,EC,, 
187,188,6,SIA/PB/MIN/41479/2016,SEIAA/Pb/BKO/2016/1,"BRICK EARTH MINING SITE (2.16 HECTARES) of M/s Shiv Shankar Bricks Manufacturing Village-bhunerheri, tehsil and district- patiala",SHIV SHANKER BRICKS MANUFACTURES,Delisted,EC,, 
188,189,7,SIA/PB/MIN/423427/2023,SEIAA/PB/MIN/2023/EC/17,"Tangri-1 Sand Mining Project by Executive Engineer/SAS Nagar Drainage Cum-Mines & Geology Water Resources Department, Punjab",EXECUTIVE ENGINEER NANGAL MECHANICAL DIVISION WITH HEAD QUARTER MOHALI,EC Granted,EC,, 
189,190,8,SIA/PB/IND/35216/2015,,BRICK KILN,.............,Delisted,EC,, 
190,191,9,SIA/PB/MIN/33981/2015,,KAUSHAL BROTHERS,KAUSHAL BROTHERS,WithdrawEC,EC,, 
191,192,10,SIA/PB/MIN/35325/2015,,LALA BRICK TRADERS,LALA BRICK TRADERS,Delisted,EC,, 
192,193,1,SIA/PB/NCP/71464/2017,SEIAA/PB/NCP/2017/EC/21,ESCON PRIMERA,MALWA PROJECTS PVT LTD,EC Granted,EC,, 
193,194,2,SIA/PB/MIN/35773/2015,,Mining of Brick Earth in Village  Khizeabad M/S GOBIND GRAM UDYOG SAMITI BKO,GOBIND GRAM UDYOG SAMITI BKO,Delisted,EC,, 
194,195,3,SIA/PB/MIN/70521/2017,SEIAA/PB/NCP/Min/Non-Coal/EC/2017/36,Shero Nigah Sand Mining project,AMRITSAR SAND MINING PROJECT,Delisted,EC,, 
195,196,4,SIA/PB/MIN/60844/2016,SEIAA/PB/MINING(NON-COAL)/EC/2017/2,Ratthangarh Sand Mining Project,DIC LUDHIANA,EC Granted,EC,, 
196,197,5,SIA/PB/MIN/48263/2016,,M/s Kamboj Bricks Company Village Mohan Ke Hithar Tehsil Guruharsahai Distt. Ferozepur,KAMBOJ BRICKSCOMPANY,Delisted,EC,, 
197,198,6,SIA/PB/MIN/48128/2016,,M/s Kamboj Bricks Co.,SP BRICKS COMPANY,Delisted,EC,, 
198,199,7,SIA/PB/MIN/35019/2015,,SHRI BANSI RAM GRAM UDYOG SAMITI MINING SITE LOCATED AT VILL HUSNAR TESHIL MALOUT DISTT SHRI MUKATSAR SAHIB PUNJAB,SHRI BANSI RAM GRAM UDYOG SAMITI,Delisted,EC,, 
199,200,8,SIA/PB/MIN/434413/2023,SEIAA/PB/MIN/2023/EC/28,"Changali Jadid Sand Mining Project, Executive Engineer/Ferozepur, Drainage-Cum-Mining & Geology Division Water Resources Department, Ferozepur, Punjab",EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER GOLEWALA DRAINGE DIVISION,EC Granted,EC,, 
200,201,9,SIA/PB/INFRA2/431499/2023,SEIAA/PB/MIS/2023/EC/17,PROPOSED COMMERCIAL COLONY “CREEK SIDE VILLAGE”,HAVENLEY DEVELOPERS,EC Granted,EC,, 
201,202,10,SIA/PB/MIN/37386/2015,,AGGARWAL BRICKS MFG MINING SITE AT KOTKAPURA,AGGARWAL BRICKS MFG CO,Delisted,EC,, 
202,203,4,SIA/PB/MIN/48237/2016,,ad gram udyog samiti,A D GRAM UDYOG SAMITI,Delisted,EC,, 
203,204,5,SIA/PB/IND/48046/2016,,M/S SHAHI BROTHER & CO.,.............,Delisted,EC,, 
204,205,6,SIA/PB/MIN/35212/2015,,earth mining for brick killn in te revenue state of village bibipur tehsil fatehgarh sahib by m/s karan bricks killn,KARAN BRICKS KILIN,Delisted,EC,, 
205,206,7,SIA/PB/MIS/135168/2020,SEIAA/PB/MIS/EC/2020/06,"Commercial Project at Village-Bishangarh & Bishanpura Zirakpur, Tehsil Derabassi, S.A.S Nagar, Punjab by M/s V.R. Developers.",M/S V R DEVELOPERS,EC Granted,EC,, 
206,207,1,SIA/PB/INFRA2/440017/2023,SEIAA/PB/MIS/2023/EC/38,"Expansion of Integrated Township namely “Mohali Hills” located at Sectors 98, 99, 104, 105, 106, 108, 109 and 110, Distt. SAS Nagar (Mohali), Punjab  by M/s EMAAR India Ltd.",Emaar India Limited,ADS by SEAC,EC,, 
207,208,2,SIA/PB/NCP/60555/2016,,"Punjabi University, Guru Kashi Campus Talwandi Sabo",PBI UNIVERSITY GURU KASHI CAMPUS,Delisted,EC,, 
208,209,3,SIA/PB/INFRA2/438206/2023,SEIAA/PB/MIS/2023/EC/37,Group Housing Project namely “Florence Park” by M/s Ambika Realcon Private Limited,AMBIKA REALCON PRIVATE LIMITED,ADS by SEAC,EC,, 
209,210,4,SIA/PB/MIN/35899/2015,SEIAA/PB/BKO/2016/2,DASS BRICKS INDUSTRY,DASS BRICKS INDUSTRIES,Delisted,EC,, 
210,211,5,SIA/PB/INFRA2/439712/2023,SEIAA/PB/MIS/2023/EC/31,LEO'Z GREEN CITY,LEO'Z COUNTY,EC Granted,EC,, 
211,212,6,SIA/PB/NCP/63459/2017,SEIAA/PB/NCP/EC/2017/11,"Atal Apartments at Shaheed Karnail Singh Nagar, Pakhowal Road, Ludhiana, Punjab by Ludhiana Improvement Trust.",LUDHIANA IMPROVEMENT TRUST,EC Granted,EC,, 
212,213,10,SIA/PB/MIN/174635/2020,,"Sand Mining Project, Village- Thamuwal,  District- Jalandhar, State Punjab by M/s Mahadev Enclave Private Limited",M/S MAHADEV ENCLAVE PRIVATE LIMITED,Delisted,EC,, 
213,214,1,SIA/PB/NCP/57279/2016,,ATHENS,BRAWN BUILDTECH PVT LIMITED,WithdrawEC,EC,, 
214,215,2,SIA/PB/NCP/94495/2019,SEIAA/PB/NCP/2019/EC/09,"Warehouse/Logistics/ Industrial Assembling Light Engineering Park at Plot No. 8, Super Mega Industrial Estate at revenue estate of Village Chamaru & Mehtabgargh, Tehsil Rajpura, Distt Patiala, Punjab by M/s Ishanvi Industrial  & Logistics Park  Pvt L",ISHANVI INDUSTRIAL AND LOGISTICS PARK PVT LTD,EC Granted,EC,, 
215,216,3,SIA/PB/MIN/423947/2023,SEIAA/PB/MIN/2023/EC/12,Mehlanwali Sand Mine (Choe Bed-Lease code: ML 01),"EXECUTIVE ENGINEER, HOSHIARPUR DRAINAGE DIVISION, HOSHIARPUR",EC Granted,EC,, 
216,217,4,SIA/PB/MIN/38311/2016,,Brick Earth Minning,LEKH RAJ BRICK KILN OWNER,Delisted,EC,, 
217,218,5,SIA/PB/MIN/64179/2017,SEIAA/PB/MINING(NON-COAL)/EC/2017/29,Kania Husaini mining Project,DIC LUDHIANA,EC Granted,EC,, 
218,219,7,SIA/PB/IND/69676/2021,SEIAA/PB/IND/2021/EC/21,"Steel Manufacturing Unit ""M/s Ambey Industries"" at G.T. road, Sirhind side, Backside Modern Steel Ltd., Mandi Gobindgarh, Tehsil- Amloh, District- Fatehgarh Sahib, Punjab.",M/S AMBEY INDUSTRIES,EC Granted,EC,, 
219,220,8,SIA/PB/IND3/242538/2021,SEIAA/PB/IND/2021/EC/23,"Proposed API Manufacturing Unit  ""M/s Akaal Life Sciences Private Limited at Village- Batouli, Hadbast-157, Tehsil-Derabassi, District- S.A.S Nagar, Punjab.",M/S AKAAL LIFE SCIENCES PRIVATE LIMITED.,EC Granted,EC,, 
220,221,1,SIA/PB/NCP/30002/2018,,,A G I INFRA LIMITED,Pending at PP due to eds,EC,, 
221,222,2,SIA/PB/MIN/48987/2016,,Mining of Brick earth in Village Nurpur khurd by M/s CHAMAN LAL AND CO BKO,CHAMAN LAL AND CO BKO,Delisted,EC,, 
222,223,3,SIA/PB/INFRA2/444918/2023,SEIAA/PB/MIS/2023/EC/48,Omaxe Chowk,LUDHIANA WHOLESALE MARKET PRIVATE LIMITED,EC Granted,EC,, 
223,224,4,SIA/PB/INFRA2/449512/2023,SEIAA/PB/MIS/2023/EC/68,NETSMARTZ TOWER,NETSMARTZ INFOTECH (INDIA) PRIVATE LIMITED,Agenda Uploaded by SEIAA,EC,, 
224,225,5,SIA/PB/NCP/81260/2018,SEIAA/PB/NCP/EC/2019/05,"Commercial Project namely “Social Square” at Zirakpur-Patiala Road, VIP Road, Distt. S.A.S Nagar, Punjab by M/s. Home & Land Planners LLP",HOME AND LAND PLANNERS LLP,EC Granted,EC,, 
225,226,6,SIA/PB/IND/34014/2015,,"M/s Joginder Singh Bhalla & Bros., BKO VPO Possi, Tehsil Garhshankar, Distt. Hoshiarpur mining site at Paddi Sura Singh, Garhshankar, Hoshiarpur",Jasmeen,Delisted,EC,, 
226,227,7,SIA/PB/MIN/42727/2016,,CHAHAL BKO VILLAGE GURADDI TEHSIL BUDHLADA DISTT. MANSA,CHAHAL BKO,Delisted,EC,, 
227,228,8,SIA/PB/MIN/35805/2015,,M/S JAI  MAA SHARDA BKO VILLAGE BANAWALA TEHSIL AND DISTT MANSA,JAI MAA SHARDA BKO,Delisted,EC,, 
228,229,9,SIA/PB/INFRA2/442540/2023,SEIAA/PB/MIS/2023/EC/47,UMBERA HOMEZ,UMBERA GROUP,EC Granted,EC,, 
229,230,10,SIA/PB/MIN/35223/2015,,earth mining for brick killn in the revenue estate of vill.kakrala tehsil patiala by m/s shri swastik         bko bhanra,SHRI SWASTIK BKO,Delisted,EC,, 
230,231,1,SIA/PB/MIN/428616/2023,SEIAA/PB/MIN/2023/EC/43,"Proposed sand mining project (Boulder, gravel, sand) as per DSR NO. SEIAA/MS/2022/1318 with production capacity of 16443 TPA over an area of 3.43 Ha on the River Bed (PB_RUP_SWAN-05) located at village- Bhangal,Tehsil- Rupnagar, District-Rupnagar, Punjab through XEN/DMO District Rupnagar, Government of Punjab.",Department of Irrigation,EC Granted,EC,, 
231,232,2,SIA/PB/MIN/37873/2016,,GURU RAM DASS BRICKS,GURU RAM DASS BRICKS,Delisted,EC,, 
232,233,3,SIA/PB/MIN/59627/2016,SEIAA/PB/MINING(NON-COAL)/EC/2017/20,Tagar Kalan Gravel mining Project,DIC HOSHIARPUR,EC Granted,EC,, 
233,234,4,SIA/PB/MIN/34498/2015,,Extraction of Brick Earth for Brick Kiln M/S Shiv Shakti BKO,SHIV SHAKTI BKO,WithdrawEC,EC,, 
234,235,5,SIA/PB/MIN/423891/2023,SEIAA/PB/MIN/2023/EC/10,"Naushehra Simbli Gravel Mine, (Agriculture Site: SR 01)","EXECUTIVE ENGINEER, HOSHIARPUR DRAINAGE DIVISION, HOSHIARPUR",EC Granted,EC,, 
235,236,6,SIA/PB/MIN/48262/2016,,Anand Bricks Company Village Bhamaba Wattu Tehsil Jalalabad Distt. Fazilka  (Punjab),ANAND BRICKS COMPANY,Delisted,EC,, 
236,237,7,SIA/PB/NCP/25677/2018,,Devlopment of Township namely IT City,GREATER MOHALI AREA DEVELOPMENT AUTHORITY GMADA,EC Granted,EC,, 
237,238,8,SIA/PB/IND2/23452/2018,SEIAA/PB/IND/EIA/2018/04,-1,M/S VIVACHEM INTERMEDIATES PVT. LTD.,EC Granted,EC,, 
238,239,9,SIA/PB/INFRA2/435755/2023,SEIAA/PB/MIS/2023/EC/35,GOLDEN ERA HOME,ABS INFRA DEVELOPERS,EC Granted,EC,, 
239,240,10,SIA/PB/NCP/42509/2016,,SUSHMA CRESENT,SUSHMA BUILDTECH LTD,Delisted,EC,, 
240,241,4,SIA/PB/NCP/10610/2015,SEIAA/PB/NCP(AD)/EIA/2016/18,"Area Development Project In  Sector 88-89, S.A.S Nagar, Dist-Mohali,  Punjab",MS GMADA,EC Granted,EC,, 
241,242,5,SIA/PB/IND/48045/2016,,"M/S AMANDEEP SINGH & CO, VILLAGE:BHATERI, TEHSIL:BASSI PATHANA, DISTRICT:FATEHGARH SAHIB",.............,Delisted,EC,, 
242,243,6,SIA/PB/NCP/58992/2016,SEIAA/PB/NCP/EC/EXP/2016/5,"“Coral Mall’’ at Nakodar Road, Jalandhar, Punjab by M/s. Shalimar Corp Limited",SHALIMAR CORP LIMITED,Rejection Letter Granted,EC,, 
243,244,10,SIA/PB/MIN/34503/2015,,Extraction of Brick Earth for Brick Kiln M/S Shiv Shakti BKO,SHIV SHAKTI BKO,Delisted,EC,, 
244,245,1,SIA/PB/INFRA2/450132/2023,SEIAA/PB/MIS/2023/EC/64,Hotel Holiday Inn and Hotel Crowne Plaza By M/s NK Sharma Hospitality Pvt. Ltd.,NK SHARMA HOSPITALITY PRIVATE LIMITED,EC Granted,EC,, 
245,246,2,SIA/PB/MIN/52891/2016,SIA/PB/MIN/Non-Coal/EC/2017/34,Sand Mining Project at Village- Arzidarya Bramad Pragpur,DIC PUNJAB,WithdrawEC,EC,, 
246,247,3,SIA/PB/NCP/73658/2018,SEIAA/PB/NCP/EC/2018/07,"Affordable Group Housing Project “The Address”
located at Village Togan, New Chandigarh, Distt.
SAS Nagar by M/s. Address Infrastructures Pvt. Ltd.",ADDRESS INFRASTRUCTURES PVT. LTD.,EC Granted,EC,, 
